"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Worm_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.643059,-0.0290891,-0.765251,0,-0.00427042,-0.999389,0.0344007,0,-0.7658,-0.0188541,-0.642803,0,0.193434,-0.0365801,0.068766,1],initial_joint_pose:[0.31301,0.194648,-0.38795,-2.74978,-0.0270625,2.06228,0.727268],initial_x_ds:-0.98,initial_y_ds:-0.05,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
12044659,0.270016,0.708882,-0.316833,-1.851697,0.099748,1.617436,0.663071,0.613589,-0.028167,-0.789111,0,0.018908,-0.998543,0.050346,0,-0.789395,-0.045813,-0.612174,0,0.438062,-0.023832,0.061644,1,-0.001487,0.000993,0.011912,-0.003971,-0.539318,-0.470402,-1.295773,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044660,0.270018,0.708882,-0.316828,-1.851698,0.099746,1.617438,0.663072,0.613589,-0.028162,-0.789111,0,0.018916,-0.998543,0.050344,0,-0.789394,-0.045818,-0.612175,0,0.438062,-0.023829,0.061644,1,-0.001487,0.001005,0.011926,-0.004036,-0.539401,-0.469204,-1.279731,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044661,0.270016,0.708883,-0.316828,-1.851691,0.099745,1.617436,0.663068,0.613591,-0.028158,-0.78911,0,0.018919,-0.998543,0.050342,0,-0.789393,-0.045819,-0.612176,0,0.438064,-0.023829,0.061644,1,-0.001479,0.001002,0.011865,-0.004031,-0.540284,-0.474452,-1.262622,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044662,0.270019,0.708887,-0.316823,-1.851695,0.099745,1.617436,0.663068,0.613585,-0.028153,-0.789114,0,0.018924,-0.998543,0.05034,0,-0.789397,-0.045822,-0.61217,0,0.438062,-0.023826,0.061642,1,-0.001489,0.001015,0.01195,-0.004089,-0.544246,-0.487053,-1.244515,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044663,0.270012,0.708882,-0.316826,-1.851698,0.099745,1.617438,0.663071,0.613588,-0.028162,-0.789112,0,0.018914,-0.998543,0.050343,0,-0.789395,-0.045816,-0.612173,0,0.438062,-0.02383,0.061644,1,-0.001488,0.000999,0.011932,-0.004002,-0.548613,-0.500117,-1.224848,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044664,0.270014,0.70889,-0.31683,-1.851692,0.099748,1.617436,0.66307,0.613586,-0.028164,-0.789113,0,0.018912,-0.998543,0.050344,0,-0.789397,-0.045815,-0.612171,0,0.438062,-0.023831,0.061642,1,-0.001487,0.000995,0.011915,-0.003982,-0.551468,-0.502259,-1.203749,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044665,0.270016,0.708892,-0.316828,-1.851691,0.099746,1.617435,0.663067,0.613584,-0.028159,-0.789115,0,0.018919,-0.998543,0.050342,0,-0.789398,-0.045819,-0.612169,0,0.438062,-0.02383,0.061641,1,-0.001488,0.001,0.011933,-0.00401,-0.556612,-0.49639,-1.178041,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044666,0.270016,0.708887,-0.316831,-1.851692,0.099746,1.617435,0.663067,0.613587,-0.028161,-0.789112,0,0.018916,-0.998543,0.050343,0,-0.789396,-0.045817,-0.612173,0,0.438063,-0.023831,0.061643,1,-0.001485,0.000996,0.011901,-0.003992,-0.564298,-0.491747,-1.150564,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044667,0.270016,0.708887,-0.316834,-1.851696,0.099746,1.617439,0.663065,0.613587,-0.028162,-0.789113,0,0.018915,-0.998543,0.050343,0,-0.789396,-0.045817,-0.612172,0,0.438062,-0.023833,0.061642,1,-0.00149,0.000989,0.011931,-0.003949,-0.569876,-0.486662,-1.129718,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044668,0.270016,0.708887,-0.316828,-1.851692,0.099746,1.61744,0.663066,0.613591,-0.028157,-0.78911,0,0.018919,-0.998543,0.050341,0,-0.789393,-0.045819,-0.612176,0,0.438064,-0.02383,0.061642,1,-0.001481,0.001,0.011876,-0.004019,-0.572418,-0.479759,-1.116503,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044669,0.270016,0.708884,-0.316828,-1.851695,0.099745,1.617436,0.663071,0.613588,-0.028161,-0.789112,0,0.018916,-0.998543,0.050344,0,-0.789396,-0.045819,-0.612173,0,0.438062,-0.02383,0.061643,1,-0.001486,0.001,0.011917,-0.00401,-0.573932,-0.47559,-1.109344,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044670,0.270013,0.70888,-0.316831,-1.851698,0.099747,1.617436,0.66307,0.613589,-0.028164,-0.789111,0,0.01891,-0.998543,0.050343,0,-0.789395,-0.045813,-0.612174,0,0.438062,-0.023832,0.061645,1,-0.001487,0.000994,0.01192,-0.003977,-0.572925,-0.473866,-1.107677,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044671,0.270015,0.708889,-0.316826,-1.851694,0.099746,1.617436,0.663068,0.613584,-0.028157,-0.789115,0,0.018919,-0.998543,0.050341,0,-0.789398,-0.045818,-0.612169,0,0.438061,-0.023829,0.061641,1,-0.001491,0.001003,0.011953,-0.004024,-0.56913,-0.472598,-1.105013,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044672,0.270015,0.708884,-0.316834,-1.851689,0.099746,1.617439,0.663067,0.613595,-0.028162,-0.789106,0,0.018914,-0.998543,0.050344,0,-0.789389,-0.045817,-0.612181,0,0.438066,-0.023832,0.061645,1,-0.001472,0.000991,0.011804,-0.003975,-0.567017,-0.471496,-1.098383,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044673,0.270015,0.708887,-0.316834,-1.851689,0.099746,1.617439,0.663066,0.613593,-0.028162,-0.789108,0,0.018916,-0.998543,0.050344,0,-0.789391,-0.045818,-0.612178,0,0.438065,-0.023833,0.061644,1,-0.001475,0.00099,0.011825,-0.003966,-0.568894,-0.467466,-1.094645,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044674,0.270013,0.708887,-0.316828,-1.851694,0.099749,1.61744,0.663069,0.61359,-0.028162,-0.78911,0,0.018912,-0.998543,0.050342,0,-0.789394,-0.045814,-0.612175,0,0.438063,-0.023831,0.061642,1,-0.001484,0.000998,0.011899,-0.004,-0.572671,-0.461234,-1.092883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044675,0.270016,0.708882,-0.316829,-1.851692,0.099745,1.617437,0.663069,0.613592,-0.028159,-0.789109,0,0.018917,-0.998543,0.050342,0,-0.789392,-0.045818,-0.612177,0,0.438064,-0.02383,0.061645,1,-0.001479,0.001001,0.011864,-0.00402,-0.575522,-0.457033,-1.089721,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044676,0.27001,0.708884,-0.316828,-1.851694,0.099744,1.617437,0.663069,0.613589,-0.028162,-0.789111,0,0.018913,-0.998543,0.050343,0,-0.789395,-0.045815,-0.612174,0,0.438063,-0.023832,0.061644,1,-0.001484,0.000992,0.011895,-0.003967,-0.57616,-0.462766,-1.088275,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044677,0.270016,0.708887,-0.316831,-1.851692,0.099745,1.617436,0.663066,0.613587,-0.028159,-0.789112,0,0.018918,-0.998543,0.050343,0,-0.789396,-0.045819,-0.612173,0,0.438063,-0.023831,0.061643,1,-0.001485,0.000995,0.0119,-0.003987,-0.575017,-0.487241,-1.087441,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044678,0.270018,0.708884,-0.316826,-1.851692,0.099745,1.617435,0.663063,0.613588,-0.02815,-0.789112,0,0.018925,-0.998543,0.050336,0,-0.789395,-0.045821,-0.612174,0,0.438064,-0.023827,0.061644,1,-0.001482,0.001011,0.011896,-0.004072,-0.572995,-0.527073,-1.085268,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044679,0.270013,0.708884,-0.316828,-1.851692,0.099744,1.617434,0.663065,0.613588,-0.028156,-0.789112,0,0.018919,-0.998543,0.050339,0,-0.789395,-0.045817,-0.612173,0,0.438063,-0.023831,0.061644,1,-0.001483,0.000997,0.011889,-0.003999,-0.570629,-0.56879,-1.083946,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044680,0.270016,0.708882,-0.316823,-1.851689,0.099745,1.617435,0.663063,0.613592,-0.028148,-0.789109,0,0.018926,-0.998543,0.050334,0,-0.789392,-0.04582,-0.612177,0,0.438065,-0.023827,0.061645,1,-0.001475,0.001012,0.011845,-0.004085,-0.569149,-0.601522,-1.084523,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044681,0.270016,0.708884,-0.31683,-1.851696,0.099747,1.617434,0.663069,0.613586,-0.028162,-0.789114,0,0.018913,-0.998543,0.050342,0,-0.789397,-0.045815,-0.612171,0,0.438062,-0.02383,0.061644,1,-0.00149,0.000999,0.011942,-0.004,-0.569296,-0.613528,-1.085364,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044682,0.270018,0.708887,-0.31683,-1.851694,0.099745,1.617435,0.663068,0.613586,-0.02816,-0.789114,0,0.018919,-0.998543,0.050344,0,-0.789397,-0.04582,-0.612171,0,0.438062,-0.02383,0.061643,1,-0.001488,0.001,0.011932,-0.004009,-0.570727,-0.594201,-1.083729,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044683,0.270018,0.708882,-0.316828,-1.851695,0.099744,1.617437,0.663068,0.61359,-0.028157,-0.789111,0,0.018921,-0.998543,0.050342,0,-0.789394,-0.045821,-0.612175,0,0.438063,-0.023829,0.061644,1,-0.001483,0.001005,0.0119,-0.00404,-0.572658,-0.555505,-1.080855,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044684,0.270018,0.708884,-0.316831,-1.851697,0.099747,1.617436,0.663064,0.613587,-0.028156,-0.789113,0,0.018919,-0.998543,0.050339,0,-0.789396,-0.045817,-0.612172,0,0.438062,-0.02383,0.061643,1,-0.001489,0.001002,0.011937,-0.004017,-0.573502,-0.515525,-1.080229,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044685,0.270016,0.708887,-0.316826,-1.851698,0.099745,1.617436,0.66306,0.613583,-0.028149,-0.789116,0,0.018924,-0.998543,0.050334,0,-0.789399,-0.045819,-0.612168,0,0.43806,-0.023829,0.061642,1,-0.001495,0.001004,0.011985,-0.004025,-0.573132,-0.479628,-1.07786,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044686,0.270016,0.708884,-0.316828,-1.851694,0.099744,1.617435,0.663064,0.613587,-0.028154,-0.789113,0,0.018921,-0.998543,0.050339,0,-0.789396,-0.045819,-0.612172,0,0.438062,-0.02383,0.061644,1,-0.001486,0.001001,0.011917,-0.004016,-0.572268,-0.451105,-1.071629,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044687,0.270015,0.708882,-0.316821,-1.851694,0.099744,1.617438,0.663057,0.61359,-0.028141,-0.789111,0,0.01893,-0.998544,0.050329,0,-0.789393,-0.045821,-0.612175,0,0.438063,-0.023827,0.061644,1,-0.001482,0.001013,0.0119,-0.004084,-0.57107,-0.432581,-1.068632,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044688,0.270015,0.708885,-0.316828,-1.851692,0.099744,1.617439,0.663069,0.613592,-0.028159,-0.789109,0,0.018919,-0.998543,0.050343,0,-0.789392,-0.04582,-0.612177,0,0.438064,-0.02383,0.061643,1,-0.001479,0.001,0.011862,-0.004017,-0.570486,-0.420706,-1.070441,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044689,0.270013,0.708886,-0.316825,-1.851691,0.099743,1.617439,0.66307,0.613591,-0.028159,-0.78911,0,0.018919,-0.998543,0.050343,0,-0.789393,-0.04582,-0.612176,0,0.438064,-0.02383,0.061643,1,-0.001479,0.001001,0.011867,-0.004023,-0.572505,-0.410376,-1.072032,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044690,0.270015,0.708884,-0.31683,-1.851695,0.099743,1.617435,0.663068,0.613587,-0.028161,-0.789113,0,0.018917,-0.998543,0.050344,0,-0.789396,-0.045819,-0.612172,0,0.438062,-0.023832,0.061644,1,-0.001487,0.000994,0.011915,-0.003979,-0.577821,-0.401168,-1.062364,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044691,0.270017,0.708884,-0.31683,-1.851694,0.099743,1.617437,0.663063,0.613589,-0.028155,-0.789111,0,0.018923,-0.998543,0.050341,0,-0.789394,-0.045822,-0.612174,0,0.438063,-0.023831,0.061644,1,-0.001484,0.000997,0.011899,-0.003998,-0.585232,-0.392909,-1.030109,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044692,0.270016,0.70889,-0.316829,-1.851692,0.099743,1.617436,0.663067,0.613585,-0.028159,-0.789114,0,0.01892,-0.998543,0.050344,0,-0.789397,-0.045821,-0.61217,0,0.438062,-0.023831,0.061642,1,-0.001487,0.000998,0.011917,-0.003999,-0.593816,-0.385107,-0.982313,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044693,0.270019,0.708885,-0.316831,-1.851692,0.099744,1.617435,0.663065,0.613589,-0.028156,-0.789111,0,0.018922,-0.998543,0.050342,0,-0.789394,-0.045821,-0.612174,0,0.438064,-0.02383,0.061644,1,-0.001482,0.001001,0.011883,-0.004018,-0.602683,-0.378586,-0.935205,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044694,0.270014,0.708882,-0.316827,-1.851694,0.099748,1.617436,0.663063,0.61359,-0.028153,-0.78911,0,0.018918,-0.998544,0.050335,0,-0.789393,-0.045814,-0.612176,0,0.438063,-0.023829,0.061644,1,-0.001482,0.001003,0.01189,-0.004029,-0.608865,-0.375904,-0.901316,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044695,0.270015,0.708886,-0.316831,-1.851694,0.099748,1.617436,0.663065,0.613588,-0.028159,-0.789112,0,0.018915,-0.998543,0.05034,0,-0.789395,-0.045815,-0.612173,0,0.438063,-0.023831,0.061643,1,-0.001485,0.000997,0.011907,-0.003994,-0.608879,-0.378016,-0.895596,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044696,0.270019,0.708889,-0.316823,-1.851698,0.099748,1.61744,0.663065,0.613584,-0.02815,-0.789115,0,0.018925,-0.998543,0.050336,0,-0.789398,-0.04582,-0.612169,0,0.43806,-0.023826,0.06164,1,-0.001494,0.001018,0.011993,-0.004099,-0.601447,-0.387084,-0.924185,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044697,0.270018,0.708887,-0.31683,-1.851692,0.099746,1.617435,0.663065,0.613587,-0.028156,-0.789113,0,0.018921,-0.998543,0.05034,0,-0.789396,-0.04582,-0.612173,0,0.438063,-0.02383,0.061643,1,-0.001484,0.001002,0.011901,-0.004023,-0.589058,-0.405009,-0.97275,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044698,0.270016,0.708879,-0.316831,-1.851689,0.099745,1.617435,0.663063,0.613595,-0.028155,-0.789106,0,0.01892,-0.998543,0.050339,0,-0.789389,-0.045818,-0.612181,0,0.438066,-0.023831,0.061647,1,-0.00147,0.000998,0.011798,-0.004013,-0.576644,-0.422349,-1.032765,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044699,0.270014,0.708884,-0.316828,-1.851694,0.099747,1.617434,0.66306,0.613586,-0.028151,-0.789114,0,0.01892,-0.998544,0.050334,0,-0.789396,-0.045815,-0.612172,0,0.438062,-0.02383,0.061644,1,-0.001487,0.001,0.011922,-0.004011,-0.561995,-0.431097,-1.094067,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044700,0.270016,0.70888,-0.316827,-1.851696,0.099745,1.617435,0.663065,0.613589,-0.028154,-0.789111,0,0.01892,-0.998543,0.050338,0,-0.789394,-0.045817,-0.612174,0,0.438063,-0.023829,0.061645,1,-0.001485,0.001004,0.011911,-0.004034,-0.537156,-0.436577,-1.145937,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044701,0.270013,0.708884,-0.316826,-1.851687,0.099744,1.617437,0.663063,0.613594,-0.028152,-0.789107,0,0.018922,-0.998543,0.050337,0,-0.78939,-0.045819,-0.61218,0,0.438066,-0.02383,0.061645,1,-0.001471,0.001002,0.011807,-0.004036,-0.505284,-0.445328,-1.200421,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044702,0.27001,0.708887,-0.316825,-1.851697,0.099745,1.617436,0.663065,0.613583,-0.028157,-0.789116,0,0.018916,-0.998543,0.050339,0,-0.789399,-0.045815,-0.612168,0,0.43806,-0.023831,0.061642,1,-0.001494,0.000996,0.011972,-0.00398,-0.476407,-0.453757,-1.254049,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044703,0.270018,0.708884,-0.316828,-1.851694,0.099747,1.617435,0.663064,0.613587,-0.028153,-0.789113,0,0.018921,-0.998543,0.050337,0,-0.789396,-0.045818,-0.612173,0,0.438063,-0.023828,0.061644,1,-0.001486,0.001007,0.011921,-0.004051,-0.453589,-0.458309,-1.290929,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044704,0.270019,0.708887,-0.316825,-1.851694,0.099745,1.617435,0.663065,0.613585,-0.028151,-0.789114,0,0.018926,-0.998543,0.050338,0,-0.789397,-0.045822,-0.61217,0,0.438062,-0.023827,0.061642,1,-0.001488,0.001012,0.011944,-0.004075,-0.437877,-0.464811,-1.31103,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044705,0.270016,0.708884,-0.31683,-1.851692,0.099744,1.617435,0.663056,0.613589,-0.028148,-0.789112,0,0.018925,-0.998543,0.050334,0,-0.789394,-0.045819,-0.612174,0,0.438064,-0.023831,0.061644,1,-0.001481,0.000996,0.011877,-0.003994,-0.428879,-0.474915,-1.329697,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044706,0.270016,0.708887,-0.31683,-1.851694,0.099745,1.617439,0.663059,0.613588,-0.028153,-0.789112,0,0.018922,-0.998543,0.050338,0,-0.789395,-0.045819,-0.612173,0,0.438063,-0.023831,0.061642,1,-0.001486,0.000995,0.011907,-0.003985,-0.423243,-0.482179,-1.363459,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044707,0.270013,0.708887,-0.316825,-1.851692,0.099744,1.617436,0.663061,0.613587,-0.02815,-0.789113,0,0.018923,-0.998543,0.050335,0,-0.789396,-0.045819,-0.612172,0,0.438063,-0.02383,0.061643,1,-0.001484,0.001001,0.011902,-0.004021,-0.420868,-0.485442,-1.402226,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044708,0.270016,0.708882,-0.316825,-1.851692,0.099745,1.617439,0.663065,0.613594,-0.028152,-0.789108,0,0.018923,-0.998543,0.050337,0,-0.789391,-0.04582,-0.612179,0,0.438065,-0.023828,0.061644,1,-0.001476,0.001007,0.011849,-0.004061,-0.423075,-0.489564,-1.431949,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044709,0.270013,0.708887,-0.316823,-1.851691,0.099745,1.617436,0.663061,0.613587,-0.028148,-0.789113,0,0.018925,-0.998544,0.050334,0,-0.789395,-0.045819,-0.612173,0,0.438063,-0.023828,0.061643,1,-0.001483,0.001007,0.0119,-0.004052,-0.429997,-0.496385,-1.449778,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044710,0.270013,0.708885,-0.31683,-1.851692,0.099743,1.617435,0.663058,0.613588,-0.028152,-0.789112,0,0.018921,-0.998543,0.050336,0,-0.789395,-0.045818,-0.612173,0,0.438063,-0.023832,0.061644,1,-0.001483,0.000991,0.011885,-0.003964,-0.441646,-0.500379,-1.450272,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044711,0.270013,0.708886,-0.316823,-1.851692,0.099745,1.617434,0.663055,0.613586,-0.028142,-0.789114,0,0.018928,-0.998544,0.050329,0,-0.789397,-0.045818,-0.612171,0,0.438063,-0.023828,0.061643,1,-0.001485,0.001007,0.011918,-0.004051,-0.456015,-0.498718,-1.433183,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044712,0.270018,0.708882,-0.31683,-1.851689,0.099747,1.617438,0.66306,0.613596,-0.028149,-0.789106,0,0.018923,-0.998543,0.050335,0,-0.789389,-0.045819,-0.612181,0,0.438066,-0.023829,0.061645,1,-0.001471,0.001006,0.011808,-0.004056,-0.47089,-0.498498,-1.407538,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044713,0.270016,0.708884,-0.31683,-1.851694,0.099746,1.617436,0.66306,0.613588,-0.028153,-0.789112,0,0.01892,-0.998543,0.050337,0,-0.789395,-0.045817,-0.612174,0,0.438063,-0.023831,0.061644,1,-0.001484,0.000997,0.0119,-0.003994,-0.48553,-0.501551,-1.381027,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044714,0.270013,0.708887,-0.316828,-1.851698,0.099745,1.617439,0.663059,0.613585,-0.028153,-0.789114,0,0.01892,-0.998543,0.050336,0,-0.789397,-0.045817,-0.612171,0,0.438061,-0.023831,0.061642,1,-0.001492,0.000994,0.011956,-0.003975,-0.498575,-0.502062,-1.348946,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044715,0.270013,0.70889,-0.316828,-1.851694,0.099744,1.617439,0.663059,0.613586,-0.028152,-0.789114,0,0.018922,-0.998543,0.050337,0,-0.789397,-0.045818,-0.612171,0,0.438062,-0.023832,0.061641,1,-0.001489,0.000993,0.011931,-0.003972,-0.50973,-0.498364,-1.305594,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044716,0.270018,0.708887,-0.316826,-1.851692,0.099744,1.617441,0.663054,0.613591,-0.028141,-0.78911,0,0.018933,-0.998543,0.050331,0,-0.789392,-0.045823,-0.612176,0,0.438064,-0.023828,0.061642,1,-0.00148,0.001008,0.011876,-0.00406,-0.520883,-0.495441,-1.25784,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044717,0.270023,0.708887,-0.31683,-1.851692,0.099748,1.617436,0.663057,0.613589,-0.028145,-0.789112,0,0.018929,-0.998543,0.050333,0,-0.789394,-0.045822,-0.612174,0,0.438063,-0.023827,0.061643,1,-0.001482,0.001012,0.011897,-0.004079,-0.534578,-0.497687,-1.205259,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044718,0.270011,0.708884,-0.316831,-1.851692,0.09975,1.61744,0.663055,0.613593,-0.028151,-0.789108,0,0.018916,-0.998544,0.050331,0,-0.789391,-0.045811,-0.612179,0,0.438065,-0.023832,0.061644,1,-0.001478,0.000992,0.011845,-0.003973,-0.552274,-0.497686,-1.138488,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044719,0.270016,0.70889,-0.316826,-1.851692,0.099745,1.617439,0.663061,0.613588,-0.02815,-0.789112,0,0.018925,-0.998543,0.050336,0,-0.789395,-0.04582,-0.612173,0,0.438063,-0.023829,0.061641,1,-0.001484,0.001004,0.011904,-0.004036,-0.571919,-0.48932,-1.06368,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044720,0.270016,0.708879,-0.316825,-1.851692,0.099745,1.617437,0.663062,0.613594,-0.028149,-0.789108,0,0.018924,-0.998543,0.050335,0,-0.78939,-0.045819,-0.612179,0,0.438065,-0.023828,0.061646,1,-0.001475,0.001008,0.01184,-0.004064,-0.58915,-0.480825,-0.998454,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044721,0.270013,0.708887,-0.31683,-1.851692,0.099744,1.617436,0.663061,0.613588,-0.028155,-0.789112,0,0.018919,-0.998543,0.050339,0,-0.789395,-0.045817,-0.612173,0,0.438063,-0.023832,0.061643,1,-0.001483,0.000991,0.011886,-0.003963,-0.601811,-0.474235,-0.953547,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044722,0.270018,0.708884,-0.31683,-1.851689,0.099745,1.617437,0.663058,0.613593,-0.028147,-0.789109,0,0.018927,-0.998543,0.050335,0,-0.789391,-0.045821,-0.612178,0,0.438065,-0.023829,0.061644,1,-0.001474,0.001003,0.011831,-0.004038,-0.611405,-0.466922,-0.925588,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044723,0.270021,0.708884,-0.316826,-1.851689,0.099745,1.617433,0.663057,0.613589,-0.028142,-0.789111,0,0.018932,-0.998543,0.050332,0,-0.789394,-0.045824,-0.612175,0,0.438065,-0.023826,0.061645,1,-0.001477,0.001016,0.011867,-0.004104,-0.618903,-0.466894,-0.910775,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044724,0.270018,0.708882,-0.316828,-1.851689,0.099746,1.617435,0.663058,0.613593,-0.028145,-0.789109,0,0.018927,-0.998544,0.050332,0,-0.789391,-0.04582,-0.612178,0,0.438066,-0.023828,0.061646,1,-0.001474,0.001009,0.011832,-0.00407,-0.62339,-0.475501,-0.909588,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044725,0.270013,0.708887,-0.316827,-1.851692,0.099745,1.617435,0.663061,0.613587,-0.028153,-0.789113,0,0.01892,-0.998543,0.050337,0,-0.789396,-0.045817,-0.612173,0,0.438063,-0.023831,0.061643,1,-0.001484,0.000998,0.011898,-0.004001,-0.629098,-0.482812,-0.920198,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044726,0.270021,0.708877,-0.316833,-1.851689,0.099747,1.617435,0.663063,0.613598,-0.028153,-0.789104,0,0.018921,-0.998543,0.050338,0,-0.789387,-0.045819,-0.612183,0,0.438067,-0.023829,0.061648,1,-0.001467,0.001004,0.01178,-0.004053,-0.641495,-0.486431,-0.944391,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044727,0.270015,0.708886,-0.316828,-1.851689,0.099745,1.617435,0.663061,0.61359,-0.028151,-0.789111,0,0.018923,-0.998543,0.050337,0,-0.789393,-0.045819,-0.612175,0,0.438065,-0.02383,0.061644,1,-0.001478,0.001,0.011855,-0.004019,-0.65808,-0.489223,-0.978964,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044728,0.270016,0.708887,-0.316831,-1.851689,0.099744,1.617438,0.663057,0.613592,-0.028149,-0.789109,0,0.018925,-0.998543,0.050336,0,-0.789392,-0.04582,-0.612177,0,0.438065,-0.023831,0.061644,1,-0.001476,0.000996,0.011838,-0.004,-0.673981,-0.489524,-1.009586,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
