"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Sine_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.64614,-0.00222445,-0.763203,0,0.0189551,-0.999631,0.0189613,0,-0.762979,-0.0267188,-0.645871,0,0.201325,-0.0465581,0.0650183,1],initial_joint_pose:[0.385223,0.231564,-0.472899,-2.72404,-0.0195794,2.06941,0.667528],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:4,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
10273660,0.403999,0.402394,-0.444561,-2.459992,0.057426,1.923632,0.628948,0.6195,-0.001825,-0.784982,0,0.033383,-0.999022,0.028669,0,-0.784282,-0.043966,-0.618845,0,0.276844,-0.039132,0.061799,1,-0.597926,0.029704,0.021164,-0.148499,0.163805,-1.408825,0.6076,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273661,0.403848,0.402463,-0.444678,-2.459932,0.057148,1.923637,0.628612,0.619468,-0.001604,-0.785008,0,0.033605,-0.999017,0.028559,0,-0.784298,-0.044072,-0.618817,0,0.276852,-0.039268,0.061801,1,-0.597894,0.02916,0.021089,-0.14851,0.173743,-1.377365,0.565294,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273662,0.403693,0.402535,-0.444795,-2.459871,0.056874,1.923644,0.62829,0.619437,-0.001401,-0.785033,0,0.033811,-0.999013,0.028462,0,-0.784313,-0.044174,-0.618791,0,0.27686,-0.039404,0.061802,1,-0.597861,0.028615,0.021014,-0.148521,0.17876,-1.360321,0.516663,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273663,0.403544,0.402605,-0.444915,-2.45981,0.056599,1.923656,0.627971,0.619411,-0.0012,-0.785054,0,0.034018,-0.999009,0.028367,0,-0.784325,-0.044278,-0.618768,0,0.276869,-0.039541,0.061803,1,-0.597824,0.028069,0.020939,-0.148531,0.176257,-1.352943,0.462224,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273664,0.403396,0.402677,-0.445033,-2.459751,0.056342,1.923667,0.627658,0.619384,-0.001007,-0.785075,0,0.034209,-0.999005,0.028271,0,-0.784338,-0.044368,-0.618745,0,0.276877,-0.039673,0.061803,1,-0.597791,0.02754,0.020867,-0.148541,0.163922,-1.356172,0.405496,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273665,0.403243,0.402746,-0.445142,-2.459684,0.056092,1.923683,0.627366,0.61937,-0.000832,-0.785087,0,0.034386,-0.999001,0.028187,0,-0.784341,-0.044455,-0.618734,0,0.276891,-0.039802,0.061803,1,-0.597735,0.027025,0.020796,-0.148551,0.139831,-1.369767,0.348601,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273666,0.403086,0.40282,-0.445263,-2.459627,0.055857,1.923701,0.627082,0.619349,-0.000686,-0.785103,0,0.034527,-0.998999,0.02811,0,-0.784352,-0.044518,-0.618717,0,0.276899,-0.039935,0.061801,1,-0.597704,0.026494,0.020725,-0.148561,0.107177,-1.391423,0.292099,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273667,0.402935,0.402894,-0.44538,-2.459563,0.055631,1.92372,0.626803,0.619335,-0.00054,-0.785115,0,0.034667,-0.998996,0.028034,0,-0.784357,-0.044581,-0.618706,0,0.276911,-0.040063,0.061799,1,-0.597656,0.02598,0.020657,-0.148571,0.075781,-1.414489,0.243279,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273668,0.402777,0.402967,-0.445491,-2.459507,0.055409,1.923739,0.62655,0.619316,-0.000421,-0.785129,0,0.034784,-0.998994,0.027973,0,-0.784366,-0.044635,-0.61869,0,0.276919,-0.04019,0.061796,1,-0.597626,0.025471,0.020591,-0.14858,0.0548,-1.436721,0.214973,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273669,0.402623,0.40305,-0.445609,-2.459447,0.055206,1.923762,0.626305,0.6193,-0.000322,-0.785142,0,0.034878,-0.998992,0.02792,0,-0.784375,-0.044676,-0.618676,0,0.276927,-0.040317,0.061791,1,-0.597593,0.024965,0.020526,-0.148589,0.047489,-1.45838,0.208414,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273670,0.402464,0.403125,-0.445721,-2.459389,0.055011,1.923789,0.626086,0.619292,-0.000247,-0.785148,0,0.034947,-0.998991,0.02788,0,-0.784378,-0.044705,-0.61867,0,0.276937,-0.040441,0.061786,1,-0.597553,0.024469,0.020463,-0.148598,0.050684,-1.472813,0.213308,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273671,0.402317,0.403201,-0.445846,-2.459328,0.054823,1.92382,0.625887,0.619292,-0.0002,-0.785148,0,0.034999,-0.998989,0.02786,0,-0.784375,-0.044733,-0.618671,0,0.276949,-0.040565,0.061782,1,-0.597502,0.023971,0.020401,-0.148606,0.057903,-1.473778,0.223742,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273672,0.402158,0.403269,-0.445962,-2.459268,0.054658,1.923846,0.625706,0.619296,-0.000174,-0.785145,0,0.035015,-0.998989,0.027839,0,-0.784371,-0.044733,-0.618676,0,0.276962,-0.040685,0.061779,1,-0.59745,0.023492,0.020342,-0.148614,0.062281,-1.461189,0.231965,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273673,0.401991,0.403347,-0.446076,-2.459208,0.054501,1.923877,0.625548,0.619298,-0.00018,-0.785144,0,0.035002,-0.99899,0.027838,0,-0.784371,-0.044723,-0.618678,0,0.276973,-0.040806,0.061773,1,-0.597407,0.023009,0.020284,-0.148622,0.065556,-1.44323,0.235122,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273674,0.401832,0.40342,-0.446195,-2.459151,0.054356,1.923908,0.62541,0.619305,-0.000209,-0.785138,0,0.034969,-0.998991,0.027849,0,-0.784367,-0.044703,-0.618684,0,0.276985,-0.040924,0.061767,1,-0.597362,0.022537,0.020229,-0.14863,0.076835,-1.43396,0.24438,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273675,0.401683,0.403491,-0.44631,-2.459091,0.05423,1.923942,0.625292,0.619319,-0.000253,-0.785127,0,0.034921,-0.998992,0.027868,0,-0.784357,-0.044677,-0.618698,0,0.276999,-0.041035,0.061762,1,-0.597304,0.022094,0.020177,-0.148637,0.097851,-1.441884,0.262637,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273676,0.401526,0.403566,-0.446426,-2.459029,0.054114,1.923975,0.625189,0.619333,-0.000323,-0.785116,0,0.034845,-0.998994,0.027897,0,-0.78435,-0.044636,-0.618711,0,0.277013,-0.041146,0.061755,1,-0.597249,0.021647,0.020127,-0.148644,0.123122,-1.469956,0.287266,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273677,0.401356,0.403645,-0.446545,-2.458963,0.054012,1.924013,0.62512,0.619355,-0.000443,-0.785098,0,0.034719,-0.998996,0.027953,0,-0.784338,-0.044572,-0.61873,0,0.277028,-0.041261,0.061747,1,-0.597186,0.021187,0.020076,-0.14865,0.144579,-1.511487,0.316095,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273678,0.401197,0.403716,-0.446652,-2.458903,0.053928,1.924049,0.625061,0.619379,-0.00056,-0.78508,0,0.034592,-0.998999,0.028004,0,-0.784325,-0.044504,-0.618752,0,0.277043,-0.041365,0.06174,1,-0.597126,0.020771,0.020032,-0.148656,0.15284,-1.557256,0.342565,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273679,0.401033,0.403801,-0.44677,-2.458843,0.05385,1.924084,0.625019,0.619393,-0.000712,-0.785068,0,0.034434,-0.999003,0.028074,0,-0.784321,-0.044422,-0.618763,0,0.277054,-0.041475,0.06173,1,-0.597083,0.020334,0.019988,-0.148662,0.147247,-1.604715,0.372143,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273680,0.400873,0.403883,-0.446881,-2.458784,0.053783,1.924116,0.624989,0.619407,-0.000872,-0.785057,0,0.034267,-0.999007,0.028147,0,-0.784317,-0.044337,-0.618774,0,0.277065,-0.041579,0.06172,1,-0.597041,0.019918,0.019947,-0.148668,0.135396,-1.650202,0.419804,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273681,0.40071,0.40396,-0.446989,-2.458724,0.053721,1.924151,0.624978,0.61943,-0.00105,-0.785039,0,0.034085,-0.999011,0.028231,0,-0.784307,-0.044246,-0.618793,0,0.277077,-0.041681,0.061711,1,-0.59699,0.019509,0.019909,-0.148673,0.120628,-1.704097,0.488826,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273682,0.400546,0.404037,-0.447095,-2.458669,0.053674,1.924186,0.624973,0.619449,-0.001238,-0.785023,0,0.033885,-0.999015,0.028313,0,-0.7843,-0.04414,-0.618809,0,0.277088,-0.04178,0.0617,1,-0.596948,0.019112,0.019873,-0.148678,0.104278,-1.774308,0.565797,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273683,0.400379,0.404116,-0.447213,-2.458607,0.053628,1.924217,0.624968,0.619473,-0.001438,-0.785004,0,0.033671,-0.99902,0.0284,0,-0.784291,-0.044025,-0.618829,0,0.277101,-0.041884,0.061692,1,-0.596896,0.018695,0.019837,-0.148683,0.091214,-1.845112,0.624832,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273684,0.40021,0.404193,-0.447318,-2.458546,0.053592,1.924251,0.62497,0.619498,-0.001639,-0.784984,0,0.033452,-0.999025,0.028486,0,-0.784281,-0.043907,-0.618851,0,0.277114,-0.041983,0.061682,1,-0.596845,0.0183,0.019804,-0.148687,0.081215,-1.906007,0.645054,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273685,0.400047,0.404272,-0.447431,-2.458485,0.053556,1.924286,0.624974,0.619523,-0.001845,-0.784964,0,0.033232,-0.999029,0.028576,0,-0.78427,-0.04379,-0.618872,0,0.277127,-0.042083,0.061672,1,-0.596793,0.017899,0.019772,-0.148691,0.06717,-1.959935,0.631699,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273686,0.399885,0.404349,-0.447531,-2.458426,0.053525,1.924315,0.624973,0.619543,-0.002036,-0.784948,0,0.033021,-0.999034,0.028654,0,-0.784263,-0.043673,-0.618889,0,0.277138,-0.042177,0.061662,1,-0.596747,0.017524,0.019744,-0.148695,0.045193,-2.016355,0.610141,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273687,0.399726,0.404429,-0.44765,-2.458371,0.053496,1.924344,0.624976,0.619561,-0.002247,-0.784933,0,0.032792,-0.999039,0.028743,0,-0.784259,-0.043548,-0.618904,0,0.277147,-0.042277,0.061652,1,-0.596711,0.017126,0.019716,-0.148699,0.016635,-2.083081,0.603881,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273688,0.399561,0.404509,-0.447757,-2.458311,0.053466,1.924372,0.624986,0.61958,-0.002458,-0.784918,0,0.032564,-0.999044,0.028833,0,-0.784253,-0.043425,-0.618919,0,0.277158,-0.042374,0.061642,1,-0.596668,0.016736,0.019691,-0.148702,-0.014148,-2.149496,0.620654,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273689,0.399391,0.404586,-0.447872,-2.458255,0.053437,1.924399,0.624981,0.619597,-0.002664,-0.784903,0,0.032333,-0.999049,0.028914,0,-0.784249,-0.043294,-0.618934,0,0.277167,-0.042475,0.061633,1,-0.596631,0.016331,0.019667,-0.148705,-0.041945,-2.19734,0.655109,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273690,0.399235,0.404669,-0.44798,-2.458187,0.053403,1.924423,0.624973,0.619616,-0.002851,-0.784888,0,0.032129,-0.999054,0.028992,0,-0.784243,-0.043183,-0.61895,0,0.277181,-0.042571,0.061623,1,-0.596576,0.015947,0.019644,-0.148708,-0.066182,-2.222752,0.695922,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273691,0.399064,0.40475,-0.44809,-2.458123,0.053363,1.924443,0.624964,0.61963,-0.003047,-0.784876,0,0.031913,-0.999058,0.029073,0,-0.784241,-0.043063,-0.618961,0,0.277192,-0.042673,0.061615,1,-0.596533,0.01554,0.019624,-0.148711,-0.094544,-2.236413,0.729266,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273692,0.398907,0.404819,-0.448207,-2.458064,0.053317,1.924454,0.624946,0.61964,-0.003225,-0.784867,0,0.031716,-0.999062,0.029144,0,-0.78424,-0.042952,-0.618969,0,0.277201,-0.042773,0.06161,1,-0.596494,0.015142,0.019606,-0.148713,-0.130653,-2.24606,0.740109,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273693,0.398749,0.4049,-0.44831,-2.458001,0.053262,1.924469,0.624931,0.619646,-0.003397,-0.784862,0,0.031535,-0.999066,0.02922,0,-0.784243,-0.042858,-0.618972,0,0.277211,-0.042871,0.061602,1,-0.596457,0.014749,0.01959,-0.148715,-0.168153,-2.249801,0.726332,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273694,0.39858,0.404976,-0.448419,-2.457939,0.053198,1.924481,0.624909,0.619652,-0.003567,-0.784856,0,0.031352,-0.999069,0.029294,0,-0.784245,-0.042759,-0.618976,0,0.27722,-0.042975,0.061596,1,-0.596419,0.014334,0.019575,-0.148717,-0.201864,-2.239824,0.700929,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273695,0.398414,0.405049,-0.448534,-2.457877,0.053126,1.924489,0.62488,0.619655,-0.003731,-0.784853,0,0.031177,-0.999073,0.029365,0,-0.78425,-0.042666,-0.618976,0,0.277229,-0.043081,0.061591,1,-0.596384,0.01391,0.019563,-0.148719,-0.230301,-2.210754,0.660217,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273696,0.398247,0.405124,-0.448642,-2.457816,0.053047,1.924496,0.624839,0.619655,-0.003876,-0.784852,0,0.031022,-0.999076,0.029426,0,-0.784256,-0.042583,-0.618974,0,0.277237,-0.043186,0.061586,1,-0.596352,0.013489,0.019554,-0.14872,-0.251806,-2.170322,0.59276,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273697,0.398085,0.405197,-0.448749,-2.457757,0.052955,1.924498,0.624787,0.619647,-0.004002,-0.784858,0,0.030891,-0.999078,0.029483,0,-0.784268,-0.042514,-0.618964,0,0.277243,-0.043291,0.061582,1,-0.596329,0.013067,0.019547,-0.148721,-0.263285,-2.129141,0.506607,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273698,0.397915,0.405278,-0.448854,-2.457694,0.052856,1.924496,0.624726,0.619633,-0.004121,-0.784869,0,0.030766,-0.999081,0.029535,0,-0.784284,-0.042449,-0.618948,0,0.277248,-0.0434,0.061577,1,-0.596309,0.012633,0.019544,-0.148721,-0.262197,-2.087309,0.421993,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273699,0.397741,0.405355,-0.448955,-2.457635,0.052741,1.924494,0.624655,0.619615,-0.004223,-0.784882,0,0.030661,-0.999082,0.029581,0,-0.784302,-0.042395,-0.618929,0,0.277251,-0.04351,0.061573,1,-0.596296,0.01219,0.019543,-0.148721,-0.248547,-2.039712,0.355444,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273700,0.397582,0.405438,-0.449069,-2.457575,0.052619,1.924485,0.624564,0.619589,-0.004307,-0.784902,0,0.030578,-0.999084,0.02962,0,-0.784326,-0.042354,-0.618902,0,0.277253,-0.043623,0.061569,1,-0.596289,0.01174,0.019546,-0.148721,-0.22356,-1.986429,0.311265,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273701,0.397417,0.405508,-0.449172,-2.457515,0.052483,1.924481,0.624457,0.619573,-0.00436,-0.784915,0,0.030523,-0.999085,0.029643,0,-0.784341,-0.042325,-0.618885,0,0.277258,-0.043734,0.061567,1,-0.596266,0.011294,0.019551,-0.14872,-0.192308,-1.933508,0.282067,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273702,0.397257,0.40559,-0.449275,-2.457459,0.05233,1.924479,0.624322,0.619543,-0.004379,-0.784939,0,0.030506,-0.999085,0.029652,0,-0.784365,-0.042317,-0.618854,0,0.277259,-0.043849,0.061563,1,-0.596263,0.010838,0.01956,-0.148719,-0.166166,-1.895483,0.253484,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273703,0.397093,0.405664,-0.449384,-2.457391,0.052174,1.924478,0.624181,0.619528,-0.004398,-0.78495,0,0.030486,-0.999085,0.029659,0,-0.784378,-0.042305,-0.618839,0,0.277268,-0.043966,0.061561,1,-0.596229,0.010368,0.019571,-0.148718,-0.151209,-1.880333,0.218966,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273704,0.39692,0.40574,-0.44949,-2.45733,0.052,1.92448,0.624029,0.619506,-0.004402,-0.784967,0,0.030485,-0.999085,0.029662,0,-0.784395,-0.042306,-0.618817,0,0.277273,-0.044088,0.061559,1,-0.59621,0.009881,0.019586,-0.148716,-0.143738,-1.872085,0.180693,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273705,0.396758,0.405822,-0.449598,-2.457271,0.051819,1.924479,0.623855,0.619475,-0.004379,-0.784992,0,0.030512,-0.999085,0.029651,0,-0.784418,-0.042321,-0.618787,0,0.277275,-0.044209,0.061556,1,-0.596201,0.009396,0.019607,-0.148713,-0.141083,-1.854243,0.142817,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273706,0.396595,0.4059,-0.449704,-2.457208,0.051619,1.924478,0.623666,0.619447,-0.004332,-0.785014,0,0.030567,-0.999084,0.029633,0,-0.784439,-0.042353,-0.618759,0,0.27728,-0.044333,0.061554,1,-0.596182,0.008902,0.01963,-0.14871,-0.14223,-1.823607,0.110486,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273707,0.396426,0.405974,-0.449816,-2.457151,0.051412,1.924478,0.623462,0.619416,-0.004276,-0.785039,0,0.030626,-0.999083,0.029606,0,-0.784461,-0.042382,-0.618728,0,0.277281,-0.044461,0.061553,1,-0.596174,0.00839,0.01966,-0.148706,-0.145167,-1.776543,0.08205,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273708,0.396265,0.406054,-0.449925,-2.45709,0.051195,1.924479,0.623234,0.619383,-0.004185,-0.785066,0,0.030721,-0.999081,0.029564,0,-0.784483,-0.042431,-0.618697,0,0.277285,-0.044588,0.061551,1,-0.59616,0.007882,0.019693,-0.148702,-0.145707,-1.711577,0.050721,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273709,0.396096,0.40613,-0.450029,-2.457032,0.050974,1.924477,0.623008,0.619346,-0.004096,-0.785095,0,0.030816,-0.999079,0.029522,0,-0.784508,-0.042478,-0.618662,0,0.277287,-0.044715,0.06155,1,-0.596153,0.007371,0.019731,-0.148697,-0.141521,-1.639688,0.01898,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273710,0.395927,0.406215,-0.450137,-2.456977,0.05074,1.924482,0.622759,0.619306,-0.003985,-0.785128,0,0.030932,-0.999077,0.02947,0,-0.784536,-0.042537,-0.618623,0,0.277286,-0.044848,0.061546,1,-0.596156,0.006842,0.019776,-0.148691,-0.135547,-1.576508,-0.003116,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273711,0.39577,0.40629,-0.450248,-2.456921,0.050499,1.924487,0.622495,0.619271,-0.003849,-0.785155,0,0.031074,-0.999075,0.029406,0,-0.784557,-0.042609,-0.618591,0,0.277288,-0.044978,0.061546,1,-0.596146,0.006321,0.019824,-0.148684,-0.128501,-1.528423,-0.016609,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273712,0.395607,0.406369,-0.450355,-2.456868,0.050256,1.924489,0.62222,0.619228,-0.003703,-0.78519,0,0.031221,-0.999072,0.029334,0,-0.784585,-0.04268,-0.61855,0,0.277288,-0.045109,0.061544,1,-0.59615,0.005795,0.019879,-0.148677,-0.115318,-1.49261,-0.029423,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273713,0.39544,0.406454,-0.450458,-2.456817,0.050004,1.924492,0.621929,0.619179,-0.003539,-0.78523,0,0.031387,-0.99907,0.029252,0,-0.784618,-0.042759,-0.618503,0,0.277284,-0.045242,0.06154,1,-0.596163,0.005264,0.019939,-0.148669,-0.089848,-1.463293,-0.041825,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273714,0.395275,0.406533,-0.450567,-2.456756,0.049751,1.924489,0.621643,0.619136,-0.003382,-0.785265,0,0.031547,-0.999067,0.029175,0,-0.784645,-0.042837,-0.618463,0,0.277286,-0.045376,0.06154,1,-0.596156,0.004729,0.020004,-0.14866,-0.053223,-1.431221,-0.049448,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273715,0.395118,0.406608,-0.450676,-2.456702,0.049493,1.924486,0.621342,0.61909,-0.003202,-0.785301,0,0.031727,-0.999064,0.029086,0,-0.784674,-0.042923,-0.61842,0,0.277286,-0.045508,0.06154,1,-0.596158,0.004199,0.020073,-0.148651,-0.012466,-1.392287,-0.051511,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273716,0.394956,0.406688,-0.450787,-2.456645,0.049234,1.924483,0.621052,0.619043,-0.003039,-0.785339,0,0.031896,-0.999061,0.029008,0,-0.784705,-0.043007,-0.618376,0,0.277285,-0.045643,0.06154,1,-0.59616,0.003661,0.020149,-0.148641,0.027869,-1.354584,-0.054134,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273717,0.394796,0.406759,-0.450891,-2.456582,0.048981,1.924477,0.620745,0.619004,-0.002851,-0.78537,0,0.032079,-0.999058,0.02891,0,-0.784728,-0.04309,-0.618341,0,0.27729,-0.045773,0.061541,1,-0.59614,0.003141,0.020226,-0.14863,0.06375,-1.323476,-0.059684,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273718,0.394632,0.406845,-0.451,-2.45652,0.04873,1.924477,0.620433,0.618958,-0.002669,-0.785407,0,0.032255,-0.999055,0.028815,0,-0.784756,-0.043169,-0.618299,0,0.277291,-0.045907,0.061539,1,-0.596136,0.002604,0.020311,-0.148618,0.084807,-1.296029,-0.064186,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273719,0.394471,0.406919,-0.451107,-2.456456,0.048477,1.924474,0.620135,0.618921,-0.002493,-0.785437,0,0.032429,-0.999052,0.028725,0,-0.784779,-0.04325,-0.618265,0,0.277296,-0.046039,0.061541,1,-0.596116,0.002077,0.020399,-0.148606,0.085635,-1.271391,-0.06974,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273720,0.39431,0.406997,-0.451219,-2.456391,0.048216,1.924474,0.619827,0.618884,-0.00231,-0.785467,0,0.032612,-0.999048,0.028634,0,-0.784801,-0.043338,-0.618231,0,0.277301,-0.046174,0.061541,1,-0.596096,0.001537,0.020495,-0.148593,0.076005,-1.248557,-0.085194,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273721,0.394158,0.40708,-0.451329,-2.456334,0.047962,1.924475,0.619518,0.618837,-0.002124,-0.785505,0,0.032799,-0.999045,0.028541,0,-0.78483,-0.043427,-0.618188,0,0.277301,-0.046305,0.061539,1,-0.596096,0.001011,0.020595,-0.148579,0.067936,-1.224343,-0.113165,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273722,0.394001,0.407163,-0.451436,-2.456268,0.047708,1.924474,0.61922,0.618796,-0.001948,-0.785537,0,0.032979,-0.999041,0.028456,0,-0.784854,-0.043515,-0.61815,0,0.277306,-0.046437,0.061538,1,-0.596078,0.000485,0.020698,-0.148565,0.067473,-1.202189,-0.142918,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273723,0.393837,0.407241,-0.451545,-2.456205,0.047458,1.924479,0.61892,0.61876,-0.001776,-0.785566,0,0.033146,-0.999038,0.028367,0,-0.784876,-0.043592,-0.618118,0,0.27731,-0.04657,0.061538,1,-0.596061,-0.000049,0.020809,-0.14855,0.07663,-1.190354,-0.169181,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273724,0.393679,0.407322,-0.45165,-2.456143,0.047219,1.924482,0.618632,0.618722,-0.001614,-0.785596,0,0.033307,-0.999035,0.028284,0,-0.784899,-0.043666,-0.618084,0,0.277313,-0.046699,0.061536,1,-0.596048,-0.000564,0.020921,-0.148534,0.094279,-1.197827,-0.19428,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273725,0.393515,0.407404,-0.451766,-2.456084,0.046983,1.92449,0.618356,0.618688,-0.001478,-0.785623,0,0.03344,-0.999033,0.028214,0,-0.78492,-0.043728,-0.618052,0,0.277315,-0.046833,0.061534,1,-0.596038,-0.0011,0.021044,-0.148516,0.120893,-1.224373,-0.210164,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273726,0.393361,0.407487,-0.451874,-2.456017,0.046753,1.924496,0.618088,0.618656,-0.001338,-0.785648,0,0.033582,-0.99903,0.028146,0,-0.784939,-0.043797,-0.618023,0,0.277322,-0.04696,0.061531,1,-0.596013,-0.001609,0.021164,-0.148499,0.160055,-1.262201,-0.213513,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273727,0.393207,0.407573,-0.451992,-2.455952,0.046527,1.924509,0.617844,0.618629,-0.001234,-0.78567,0,0.033696,-0.999027,0.028101,0,-0.784955,-0.043859,-0.617998,0,0.277328,-0.047091,0.061528,1,-0.595989,-0.002133,0.021294,-0.148481,0.206427,-1.309148,-0.208049,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273728,0.39305,0.407658,-0.452105,-2.455886,0.04631,1.924523,0.617597,0.618606,-0.001126,-0.785688,0,0.033806,-0.999025,0.028049,0,-0.784969,-0.043913,-0.617977,0,0.277335,-0.04722,0.061524,1,-0.59596,-0.002647,0.021425,-0.148462,0.247937,-1.3573,-0.19525,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273729,0.392883,0.40774,-0.452217,-2.455817,0.046107,1.924534,0.617371,0.618586,-0.001049,-0.785704,0,0.03388,-0.999024,0.028008,0,-0.784982,-0.043946,-0.617958,0,0.277343,-0.047348,0.061522,1,-0.595928,-0.003159,0.021561,-0.148442,0.277489,-1.398112,-0.1861,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
