"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/Angle_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.670986,0.0174283,-0.741252,0,0.00957798,-0.999834,-0.014838,0,-0.741402,0.00285647,-0.671055,0,0.243195,-0.0934624,0.0792969,1],initial_joint_pose:[0.252836,0.250632,-0.47312,-2.5972,-0.080722,2.00457,0.578335],initial_x_ds:-0.9,initial_y_ds:0,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:5.747,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
5187043,0.255175,0.326086,-0.4695,-2.595654,-0.078563,2.025392,0.571335,0.632118,0.013698,-0.774738,0,0.020846,-0.999773,-0.000668,0,-0.774586,-0.015728,-0.632273,0,0.229577,-0.097472,0.061706,1,-0.978261,-0.023041,0.081654,0.125828,-0.695689,-0.207394,-0.772053,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187044,0.255195,0.326072,-0.469441,-2.595621,-0.078416,2.025393,0.571336,0.632173,0.013696,-0.774694,0,0.020786,-0.999774,-0.000713,0,-0.774543,-0.015652,-0.632327,0,0.229608,-0.09743,0.061704,1,-0.978084,-0.022801,0.081664,0.125822,-0.693131,-0.146544,-0.786665,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187045,0.255203,0.326059,-0.469378,-2.595589,-0.078267,2.025391,0.571329,0.632224,0.013698,-0.774652,0,0.020721,-0.999775,-0.000767,0,-0.774503,-0.015567,-0.632378,0,0.229637,-0.097389,0.061702,1,-0.977919,-0.022566,0.081673,0.125816,-0.690073,-0.080241,-0.803314,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187046,0.255216,0.326041,-0.469317,-2.595553,-0.078113,2.025388,0.571334,0.632282,0.013686,-0.774605,0,0.020645,-0.999777,-0.000813,0,-0.774459,-0.015478,-0.632435,0,0.229668,-0.097347,0.061702,1,-0.977737,-0.022325,0.081683,0.125809,-0.692865,-0.00909,-0.824601,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187047,0.255232,0.326028,-0.469249,-2.595516,-0.077962,2.02539,0.57133,0.632339,0.01369,-0.774558,0,0.020587,-0.999778,-0.000864,0,-0.774413,-0.0154,-0.632493,0,0.229701,-0.097303,0.0617,1,-0.977548,-0.022074,0.081694,0.125802,-0.70358,0.056323,-0.849182,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187048,0.25525,0.326012,-0.469178,-2.59548,-0.077803,2.02539,0.571329,0.632398,0.013695,-0.77451,0,0.020527,-0.999779,-0.000918,0,-0.774367,-0.015318,-0.632551,0,0.229735,-0.097257,0.061699,1,-0.977356,-0.021806,0.081705,0.125795,-0.714296,0.106462,-0.869158,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187049,0.255268,0.325992,-0.469105,-2.595442,-0.077641,2.025388,0.571336,0.632459,0.013692,-0.77446,0,0.02046,-0.999781,-0.000967,0,-0.774319,-0.015235,-0.632612,0,0.22977,-0.097209,0.061698,1,-0.977154,-0.021531,0.081716,0.125787,-0.716982,0.144273,-0.874634,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187050,0.255292,0.325974,-0.46903,-2.595405,-0.077475,2.025386,0.571337,0.632518,0.013699,-0.774412,0,0.020402,-0.999782,-0.001022,0,-0.774272,-0.015153,-0.632672,0,0.229805,-0.097158,0.061697,1,-0.976952,-0.021241,0.081728,0.12578,-0.706935,0.177819,-0.861857,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187051,0.255309,0.325961,-0.468951,-2.59536,-0.077302,2.025385,0.571336,0.632582,0.013701,-0.77436,0,0.020334,-0.999783,-0.001078,0,-0.774222,-0.015064,-0.632735,0,0.229843,-0.097109,0.061695,1,-0.976736,-0.020955,0.08174,0.125772,-0.684824,0.215565,-0.832505,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187052,0.255328,0.325938,-0.468876,-2.595314,-0.077126,2.025387,0.571331,0.632657,0.013706,-0.774299,0,0.020266,-0.999784,-0.001139,0,-0.774162,-0.014971,-0.63281,0,0.229884,-0.097058,0.061694,1,-0.976496,-0.020666,0.081754,0.125763,-0.654557,0.269798,-0.792196,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187053,0.25535,0.325929,-0.468785,-2.59527,-0.076952,2.025387,0.571331,0.632717,0.01372,-0.774249,0,0.020214,-0.999785,-0.001198,0,-0.774115,-0.014893,-0.63287,0,0.229922,-0.097004,0.061691,1,-0.976277,-0.020354,0.081766,0.125755,-0.619004,0.34309,-0.743462,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187054,0.255371,0.325906,-0.468701,-2.595225,-0.076773,2.025385,0.571335,0.632788,0.013724,-0.774191,0,0.020147,-0.999787,-0.001256,0,-0.774058,-0.014803,-0.632942,0,0.229964,-0.09695,0.06169,1,-0.976039,-0.020044,0.08178,0.125746,-0.585648,0.420026,-0.679272,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187055,0.255388,0.325882,-0.468609,-2.595176,-0.076596,2.025385,0.57133,0.632862,0.013742,-0.77413,0,0.020092,-0.999788,-0.001323,0,-0.773999,-0.014717,-0.633016,0,0.230008,-0.096895,0.06169,1,-0.975787,-0.019728,0.081794,0.125737,-0.562805,0.486031,-0.61308,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187056,0.255414,0.325863,-0.468515,-2.595126,-0.076417,2.025385,0.571338,0.632935,0.013752,-0.77407,0,0.020037,-0.999789,-0.001378,0,-0.773941,-0.014638,-0.633089,0,0.230052,-0.096838,0.061688,1,-0.975531,-0.019399,0.081809,0.125727,-0.550927,0.537111,-0.572784,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187057,0.255436,0.325842,-0.468414,-2.595084,-0.076228,2.025381,0.571335,0.633001,0.013773,-0.774016,0,0.019982,-0.99979,-0.001449,0,-0.773888,-0.014549,-0.633155,0,0.230092,-0.096777,0.061686,1,-0.975301,-0.019048,0.081822,0.125719,-0.543251,0.574659,-0.565413,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187058,0.25546,0.325826,-0.46831,-2.59503,-0.076031,2.025383,0.571335,0.633078,0.01379,-0.773953,0,0.019924,-0.999791,-0.001516,0,-0.773827,-0.014461,-0.633233,0,0.23014,-0.096715,0.061683,1,-0.975029,-0.018692,0.081838,0.125708,-0.53119,0.603361,-0.583017,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187059,0.255481,0.325805,-0.46821,-2.594981,-0.075831,2.025386,0.571335,0.633156,0.013802,-0.773889,0,0.019856,-0.999792,-0.001585,0,-0.773765,-0.014363,-0.63331,0,0.230185,-0.096654,0.061681,1,-0.97477,-0.018342,0.081852,0.125699,-0.510016,0.625072,-0.609682,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187060,0.255513,0.325781,-0.468108,-2.594922,-0.075635,2.025389,0.571333,0.633243,0.013826,-0.773817,0,0.019808,-0.999793,-0.001654,0,-0.773695,-0.01428,-0.633398,0,0.230238,-0.096591,0.06168,1,-0.974466,-0.017979,0.08187,0.125687,-0.48036,0.637091,-0.639592,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187061,0.255537,0.325764,-0.46799,-2.594873,-0.07543,2.025387,0.571335,0.633314,0.013848,-0.773759,0,0.019752,-0.999794,-0.001727,0,-0.773638,-0.01419,-0.633469,0,0.230283,-0.096523,0.061676,1,-0.974208,-0.017589,0.081884,0.125678,-0.451477,0.635005,-0.676857,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187062,0.255565,0.325742,-0.467885,-2.594815,-0.075228,2.025387,0.571333,0.633396,0.01387,-0.773691,0,0.019697,-0.999795,-0.001798,0,-0.773572,-0.0141,-0.633552,0,0.230334,-0.096459,0.061675,1,-0.973915,-0.017221,0.081901,0.125667,-0.437203,0.61996,-0.715358,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187065,0.255654,0.32568,-0.46754,-2.594635,-0.074626,2.025375,0.571335,0.633636,0.013954,-0.773493,0,0.019559,-0.999797,-0.002013,0,-0.773379,-0.013853,-0.633792,0,0.230489,-0.096258,0.06167,1,-0.973024,-0.016065,0.081952,0.125634,-0.493849,0.584348,-0.896073,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187066,0.255682,0.325654,-0.46742,-2.594573,-0.074422,2.025374,0.571335,0.633724,0.013985,-0.773421,0,0.019514,-0.999798,-0.002089,0,-0.773308,-0.013769,-0.633881,0,0.230544,-0.096189,0.061669,1,-0.972706,-0.015669,0.081971,0.125622,-0.517971,0.596207,-1.0085,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187067,0.255715,0.325635,-0.467311,-2.594516,-0.074217,2.025376,0.571335,0.633806,0.014008,-0.773353,0,0.019463,-0.999799,-0.002159,0,-0.773242,-0.013683,-0.633963,0,0.230595,-0.096122,0.061667,1,-0.972413,-0.015286,0.081988,0.125611,-0.53545,0.627733,-1.123809,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187068,0.25575,0.32561,-0.467193,-2.594454,-0.074014,2.025376,0.571335,0.633892,0.014042,-0.773281,0,0.019424,-0.999799,-0.002233,0,-0.773172,-0.013605,-0.63405,0,0.23065,-0.096053,0.061666,1,-0.972095,-0.014888,0.082006,0.125599,-0.545679,0.682953,-1.218394,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187069,0.255783,0.325589,-0.467066,-2.594393,-0.0738,2.025378,0.571329,0.633979,0.014084,-0.77321,0,0.019386,-0.9998,-0.002316,0,-0.773102,-0.013521,-0.634137,0,0.230705,-0.09598,0.061663,1,-0.971779,-0.014466,0.082024,0.125587,-0.549393,0.745194,-1.295885,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187070,0.255817,0.325569,-0.466939,-2.594325,-0.073589,2.025379,0.571333,0.634068,0.014116,-0.773136,0,0.019345,-0.9998,-0.002388,0,-0.77303,-0.013442,-0.634227,0,0.230763,-0.095907,0.06166,1,-0.971445,-0.01405,0.082043,0.125574,-0.54348,0.799527,-1.364787,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187071,0.255858,0.32555,-0.466812,-2.594262,-0.073371,2.025379,0.571329,0.634153,0.014158,-0.773065,0,0.019311,-0.999801,-0.00247,0,-0.772961,-0.013362,-0.634313,0,0.230819,-0.095832,0.061657,1,-0.971123,-0.013616,0.082062,0.125562,-0.525499,0.856355,-1.424188,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187072,0.255891,0.32553,-0.466682,-2.594198,-0.073156,2.025375,0.571334,0.634237,0.01419,-0.772996,0,0.019266,-0.999802,-0.002545,0,-0.772894,-0.013279,-0.634396,0,0.230874,-0.095758,0.061655,1,-0.970806,-0.013192,0.08208,0.12555,-0.493529,0.928166,-1.468072,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187073,0.255931,0.325512,-0.466548,-2.594131,-0.072943,2.025372,0.571335,0.634321,0.014234,-0.772926,0,0.019238,-0.999802,-0.002624,0,-0.772825,-0.013206,-0.634481,0,0.230932,-0.095681,0.061652,1,-0.970474,-0.012753,0.082099,0.125538,-0.44513,1.011084,-1.495783,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187074,0.255971,0.325488,-0.466417,-2.594057,-0.072732,2.025368,0.571336,0.634414,0.014276,-0.772849,0,0.019209,-0.999802,-0.0027,0,-0.77275,-0.013133,-0.634575,0,0.230995,-0.095607,0.061652,1,-0.970114,-0.012322,0.08212,0.125524,-0.385098,1.093868,-1.517075,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187075,0.256018,0.325472,-0.466281,-2.593988,-0.072522,2.025357,0.571337,0.634491,0.014329,-0.772785,0,0.019194,-0.999802,-0.002779,0,-0.772687,-0.013069,-0.634652,0,0.231052,-0.095528,0.061649,1,-0.969785,-0.011873,0.082139,0.125512,-0.325301,1.168251,-1.538099,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187076,0.256051,0.325446,-0.466146,-2.593921,-0.072309,2.025346,0.571329,0.634574,0.014379,-0.772716,0,0.019163,-0.999803,-0.002867,0,-0.77262,-0.012988,-0.634736,0,0.231109,-0.095452,0.061649,1,-0.969458,-0.011436,0.082158,0.1255,-0.274024,1.22919,-1.553019,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187077,0.256092,0.32543,-0.466007,-2.593853,-0.072096,2.025335,0.571337,0.634651,0.01442,-0.772652,0,0.019135,-0.999803,-0.002942,0,-0.772557,-0.012918,-0.634814,0,0.231166,-0.095374,0.061646,1,-0.969133,-0.010988,0.082176,0.125487,-0.234101,1.27338,-1.550807,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187078,0.256145,0.32541,-0.46587,-2.593777,-0.071892,2.025319,0.571334,0.634731,0.014482,-0.772585,0,0.019132,-0.999803,-0.003023,0,-0.772491,-0.012862,-0.634895,0,0.231227,-0.095296,0.061646,1,-0.968779,-0.010536,0.082197,0.125474,-0.204794,1.299449,-1.527641,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187079,0.256189,0.325393,-0.465731,-2.593699,-0.071683,2.025303,0.571337,0.634811,0.014532,-0.772518,0,0.019116,-0.999803,-0.0031,0,-0.772426,-0.012799,-0.634976,0,0.231288,-0.095218,0.061645,1,-0.968428,-0.010087,0.082217,0.125461,-0.179864,1.313624,-1.49366,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187080,0.256244,0.325374,-0.465589,-2.593633,-0.071474,2.025281,0.571334,0.634879,0.014597,-0.772461,0,0.019112,-0.999803,-0.003185,0,-0.77237,-0.012741,-0.635045,0,0.231344,-0.095136,0.061644,1,-0.96811,-0.009615,0.082235,0.125449,-0.152573,1.324625,-1.466837,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187081,0.256294,0.325362,-0.46545,-2.593558,-0.071271,2.025254,0.571336,0.634945,0.014653,-0.772406,0,0.019104,-0.999803,-0.003263,0,-0.772316,-0.012685,-0.635112,0,0.2314,-0.095057,0.061643,1,-0.967784,-0.009164,0.082254,0.125436,-0.124591,1.337565,-1.459162,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187082,0.256346,0.325339,-0.465314,-2.593481,-0.071059,2.02522,0.571332,0.635015,0.014712,-0.772347,0,0.019091,-0.999803,-0.003348,0,-0.772258,-0.012619,-0.635183,0,0.23146,-0.094977,0.061646,1,-0.967443,-0.008702,0.082274,0.125423,-0.105274,1.358257,-1.475406,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187083,0.2564,0.325324,-0.465162,-2.593411,-0.070847,2.025183,0.571332,0.635072,0.014781,-0.772299,0,0.019091,-0.999802,-0.003437,0,-0.772212,-0.012562,-0.635241,0,0.231514,-0.09489,0.061645,1,-0.967133,-0.008207,0.082291,0.125412,-0.099656,1.381877,-1.515569,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187084,0.256449,0.325303,-0.465015,-2.593334,-0.070641,2.025141,0.571335,0.635134,0.014842,-0.772247,0,0.019084,-0.999802,-0.00352,0,-0.772161,-0.012502,-0.635304,0,0.231571,-0.094808,0.061647,1,-0.966803,-0.007735,0.08231,0.125399,-0.105004,1.400303,-1.568665,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187085,0.256506,0.325288,-0.464868,-2.593256,-0.07043,2.025094,0.571333,0.635188,0.01491,-0.772201,0,0.019083,-0.999802,-0.003607,0,-0.772117,-0.012445,-0.635359,0,0.231627,-0.094724,0.061649,1,-0.966481,-0.007249,0.082329,0.125387,-0.120989,1.417316,-1.624943,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187086,0.256557,0.325275,-0.464717,-2.593173,-0.070223,2.025043,0.571331,0.635241,0.01498,-0.772156,0,0.019085,-0.999801,-0.003695,0,-0.772073,-0.01239,-0.635413,0,0.231684,-0.09464,0.06165,1,-0.966152,-0.006769,0.082348,0.125375,-0.153128,1.438099,-1.678764,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187087,0.256618,0.325262,-0.464573,-2.593098,-0.070015,2.024983,0.571332,0.635283,0.015045,-0.772121,0,0.019083,-0.999801,-0.00378,0,-0.772039,-0.012334,-0.635456,0,0.231736,-0.094555,0.061653,1,-0.965854,-0.006281,0.082365,0.125364,-0.202916,1.457685,-1.722507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187088,0.256682,0.325242,-0.464419,-2.593011,-0.069808,2.024923,0.571331,0.635337,0.015125,-0.772075,0,0.0191,-0.9998,-0.003869,0,-0.771994,-0.012288,-0.635511,0,0.231797,-0.094468,0.061657,1,-0.965505,-0.005777,0.082385,0.12535,-0.263703,1.467295,-1.755348,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187089,0.256741,0.325229,-0.464257,-2.592931,-0.069599,2.024852,0.571332,0.635373,0.015204,-0.772044,0,0.019111,-0.9998,-0.003961,0,-0.771964,-0.012238,-0.635548,0,0.23185,-0.094377,0.06166,1,-0.965198,-0.005259,0.082402,0.125339,-0.327408,1.470356,-1.777382,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187090,0.256799,0.325211,-0.464105,-2.592841,-0.069388,2.024773,0.571328,0.635413,0.015279,-0.772009,0,0.019115,-0.999799,-0.004055,0,-0.771931,-0.012181,-0.63559,0,0.231908,-0.094291,0.061666,1,-0.964868,-0.00476,0.082421,0.125326,-0.384042,1.47611,-1.789343,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187091,0.256868,0.325198,-0.46395,-2.592755,-0.069178,2.024692,0.571335,0.635446,0.015352,-0.77198,0,0.019125,-0.999799,-0.00414,0,-0.771903,-0.012133,-0.635624,0,0.231963,-0.0942,0.061671,1,-0.964552,-0.00424,0.082439,0.125315,-0.427864,1.482872,-1.799976,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187092,0.256931,0.325185,-0.46379,-2.592679,-0.06897,2.02461,0.571332,0.63547,0.015436,-0.771959,0,0.01914,-0.999798,-0.004237,0,-0.771883,-0.012083,-0.63565,0,0.232012,-0.094109,0.061675,1,-0.96427,-0.003717,0.082455,0.125304,-0.459932,1.484942,-1.810763,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187093,0.256997,0.325175,-0.463632,-2.592589,-0.068762,2.024518,0.57133,0.635494,0.015519,-0.771937,0,0.019156,-0.999797,-0.00433,0,-0.771863,-0.012036,-0.635675,0,0.232066,-0.094019,0.061681,1,-0.963961,-0.003198,0.082473,0.125292,-0.482182,1.48012,-1.814642,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187094,0.257066,0.325162,-0.463469,-2.592499,-0.068547,2.024418,0.571329,0.635516,0.015604,-0.771918,0,0.019171,-0.999797,-0.004427,0,-0.771845,-0.011985,-0.635698,0,0.232119,-0.093925,0.061687,1,-0.963652,-0.00266,0.082491,0.125281,-0.500069,1.464934,-1.809993,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187095,0.257135,0.32515,-0.463312,-2.592413,-0.068336,2.024315,0.57133,0.635531,0.015684,-0.771903,0,0.019182,-0.999796,-0.004521,0,-0.771832,-0.011934,-0.635715,0,0.23217,-0.093833,0.061694,1,-0.963363,-0.002129,0.082507,0.12527,-0.519423,1.436882,-1.801974,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187096,0.257202,0.325139,-0.463148,-2.59232,-0.068129,2.024207,0.571333,0.635546,0.015767,-0.771889,0,0.019201,-0.999795,-0.004613,0,-0.771819,-0.011889,-0.635731,0,0.232223,-0.09374,0.061702,1,-0.963057,-0.001597,0.082525,0.125259,-0.543326,1.396274,-1.794801,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187097,0.257269,0.325127,-0.462978,-2.592229,-0.067917,2.024098,0.571325,0.63556,0.015865,-0.771876,0,0.019226,-0.999794,-0.004718,0,-0.771807,-0.011842,-0.635746,0,0.232275,-0.093645,0.061709,1,-0.962756,-0.001049,0.082542,0.125247,-0.574187,1.351004,-1.789439,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187098,0.257348,0.325121,-0.462813,-2.592131,-0.067707,2.023985,0.571332,0.635572,0.01595,-0.771865,0,0.019252,-0.999793,-0.004807,0,-0.771797,-0.011805,-0.63576,0,0.23233,-0.093549,0.061716,1,-0.96244,-0.0005,0.08256,0.125235,-0.61381,1.308062,-1.785343,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187099,0.257416,0.325116,-0.462649,-2.592042,-0.067499,2.02387,0.571328,0.635573,0.016041,-0.771861,0,0.019274,-0.999793,-0.004906,0,-0.771795,-0.011759,-0.635763,0,0.232378,-0.093456,0.061723,1,-0.962165,0.000037,0.082575,0.125225,-0.661981,1.264619,-1.774332,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187100,0.257491,0.325099,-0.462478,-2.591953,-0.067286,2.023759,0.571337,0.635588,0.016128,-0.771847,0,0.019296,-0.999792,-0.005001,0,-0.771782,-0.011715,-0.635779,0,0.232431,-0.093357,0.061731,1,-0.96186,0.000603,0.082593,0.125214,-0.712653,1.221478,-1.754024,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187101,0.257569,0.325094,-0.462317,-2.591855,-0.067078,2.023645,0.571337,0.635597,0.016217,-0.771838,0,0.019324,-0.999791,-0.005094,0,-0.771774,-0.011678,-0.63579,0,0.232485,-0.093264,0.061738,1,-0.961553,0.001142,0.08261,0.125202,-0.754666,1.181974,-1.738424,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187102,0.257646,0.325089,-0.462149,-2.591759,-0.066874,2.02353,0.571341,0.635604,0.016309,-0.771831,0,0.019357,-0.99979,-0.005186,0,-0.771768,-0.011645,-0.635798,0,0.232538,-0.093168,0.061745,1,-0.961248,0.00169,0.082628,0.125191,-0.781091,1.147231,-1.734986,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187103,0.257722,0.325081,-0.461982,-2.59167,-0.066666,2.023407,0.571341,0.635602,0.016403,-0.77183,0,0.019385,-0.999789,-0.005284,0,-0.771769,-0.011604,-0.635798,0,0.232585,-0.093072,0.061753,1,-0.960973,0.002245,0.082643,0.12518,-0.789656,1.119592,-1.737291,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187104,0.257802,0.325079,-0.461811,-2.591569,-0.06646,2.02328,0.571344,0.635601,0.016499,-0.771829,0,0.019423,-0.999787,-0.005378,0,-0.771769,-0.011573,-0.635798,0,0.232638,-0.092975,0.061761,1,-0.960669,0.002804,0.08266,0.125169,-0.780763,1.098364,-1.745216,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187105,0.257873,0.325073,-0.461633,-2.591465,-0.066252,2.023159,0.571353,0.635609,0.016589,-0.77182,0,0.019453,-0.999786,-0.005469,0,-0.771761,-0.011538,-0.635808,0,0.232694,-0.092877,0.061769,1,-0.960347,0.003363,0.082679,0.125157,-0.76772,1.07528,-1.765005,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187106,0.25795,0.325065,-0.461461,-2.591369,-0.066049,2.023034,0.571356,0.63561,0.016687,-0.771818,0,0.019491,-0.999785,-0.005565,0,-0.77176,-0.011507,-0.63581,0,0.232746,-0.09278,0.061778,1,-0.960048,0.003921,0.082696,0.125145,-0.761501,1.045466,-1.79973,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187107,0.25803,0.325066,-0.461286,-2.59127,-0.065847,2.022915,0.571366,0.63561,0.016781,-0.771816,0,0.019532,-0.999784,-0.005653,0,-0.771758,-0.011482,-0.635812,0,0.232799,-0.092682,0.061784,1,-0.959746,0.004483,0.082713,0.125134,-0.756354,1.017972,-1.84801,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187108,0.258114,0.325065,-0.461116,-2.591174,-0.065645,2.022798,0.571365,0.635611,0.016885,-0.771813,0,0.01958,-0.999782,-0.005747,0,-0.771756,-0.011459,-0.635815,0,0.232851,-0.092585,0.061791,1,-0.959449,0.005042,0.08273,0.125123,-0.745951,1.006027,-1.891507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187109,0.258194,0.325053,-0.460939,-2.591079,-0.065446,2.022686,0.571379,0.635623,0.01698,-0.771801,0,0.019623,-0.999781,-0.005835,0,-0.771745,-0.011436,-0.635829,0,0.232906,-0.092487,0.061799,1,-0.959131,0.005608,0.082748,0.125111,-0.728918,1.010739,-1.910301,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187110,0.258279,0.325059,-0.460768,-2.590982,-0.065247,2.022581,0.571386,0.635628,0.017077,-0.771794,0,0.019672,-0.999779,-0.00592,0,-0.77174,-0.01142,-0.635836,0,0.232959,-0.09239,0.061803,1,-0.958825,0.006163,0.082766,0.125099,-0.708385,1.023506,-1.910454,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187111,0.258363,0.325056,-0.460597,-2.590882,-0.065052,2.022479,0.571402,0.635644,0.017169,-0.771779,0,0.01972,-0.999778,-0.006,0,-0.771725,-0.011406,-0.635854,0,0.233017,-0.092294,0.061808,1,-0.958495,0.006716,0.082785,0.125087,-0.689785,1.039179,-1.908417,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187112,0.258445,0.325052,-0.460426,-2.590785,-0.064857,2.02238,0.571416,0.63566,0.017261,-0.771763,0,0.019767,-0.999777,-0.00608,0,-0.771711,-0.011391,-0.635872,0,0.233073,-0.092198,0.061814,1,-0.958172,0.007264,0.082803,0.125074,-0.674398,1.058627,-1.908324,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187113,0.258529,0.325058,-0.460255,-2.590682,-0.06467,2.022275,0.57143,0.635669,0.017356,-0.771755,0,0.019823,-0.999775,-0.006157,0,-0.771703,-0.011385,-0.635882,0,0.233129,-0.092105,0.061819,1,-0.957849,0.007804,0.082822,0.125062,-0.663004,1.084601,-1.899922,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187114,0.258614,0.325058,-0.460074,-2.590576,-0.064483,2.022182,0.571453,0.635691,0.017452,-0.771734,0,0.019887,-0.999773,-0.006228,0,-0.771682,-0.011388,-0.635906,0,0.233191,-0.092008,0.061823,1,-0.957493,0.008361,0.082843,0.125048,-0.658313,1.113525,-1.872653,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
