"{""a_max"":0.8",acc_x_max:10,acc_y_max:10,control_mode:1,damping_ratio:1.414,deadzone_position:0.002,deadzone_velocity:0.0,drawing_force_threshold_high:-0.5,drawing_force_threshold_low:-1.5,driving_force:5,"ds_system_file:""../generated_ds/PShape_Final.onnx""",dz:0.0,eigen_0:150,eigen_1:300,experiment_timelimit:30,initial_cartesian_pose:[0.573126,-0.00323033,-0.819449,0,-0.00695561,-0.999966,-0.000922836,0,-0.819434,0.00622879,-0.57314,0,0.235074,-0.0658581,0.0674098,1],initial_joint_pose:[0.487182,0.395801,-0.603417,-2.5447,0.0725013,1.91511,0.538146],initial_x_ds:-0.75,initial_y_ds:-0.58,max_tank_level:100000,maximum_force:15,maximum_iteration_no:80,move_to_paper_start_time:5,"output_filename:""../result/Recording_""",randomize_initial_pose:false,randomize_radius:0.03,"robot_ip:""192.168.3.100""",rotational_stiffness:[80,80,80],system_scale:9.091,target_x_ds:0,target_y_ds:0,time_step:0.001,translational_stiffness:[0,0,500],use_gripper:false,v_max:0.15,v_x_max:1,v_y_max:1,velocity_scale:2,z_elevation:0.0}
9319830,0.479318,0.600624,-0.466466,-2.205022,0.209522,1.676167,0.581543,0.502218,-0.001727,-0.864728,0,-0.007764,-0.999957,-0.002512,0,-0.864704,0.007975,-0.502219,0,0.318439,-0.002016,0.058109,1,0.007873,0.00039,-0.030104,-0.002309,-3.009108,-0.517719,-1.272736,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319831,0.479318,0.600627,-0.46647,-2.205022,0.209521,1.676163,0.58154,0.502213,-0.001729,-0.864731,0,-0.007766,-0.999957,-0.002511,0,-0.864706,0.007977,-0.502214,0,0.318438,-0.002018,0.058109,1,0.007863,0.000372,-0.030061,-0.002292,-3.005087,-0.519084,-1.268176,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319832,0.479321,0.600624,-0.466466,-2.20502,0.209521,1.676167,0.58154,0.502219,-0.001722,-0.864727,0,-0.007758,-0.999957,-0.002515,0,-0.864703,0.007972,-0.502221,0,0.31844,-0.002015,0.05811,1,0.007884,0.000397,-0.030147,-0.002318,-2.999598,-0.514064,-1.258376,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319833,0.479313,0.600627,-0.466465,-2.20502,0.209518,1.676163,0.581545,0.502213,-0.001731,-0.864731,0,-0.007766,-0.999957,-0.002509,0,-0.864706,0.007975,-0.502215,0,0.318439,-0.002018,0.058109,1,0.007871,0.000369,-0.030088,-0.002291,-2.994136,-0.504242,-1.247499,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319834,0.479313,0.600627,-0.466462,-2.205022,0.209521,1.676166,0.581543,0.502214,-0.001728,-0.864731,0,-0.007765,-0.999957,-0.002512,0,-0.864706,0.007977,-0.502215,0,0.318438,-0.002017,0.058108,1,0.007863,0.000383,-0.030065,-0.002301,-2.988562,-0.48781,-1.235023,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319835,0.479318,0.600624,-0.466465,-2.205017,0.209522,1.676163,0.581546,0.502218,-0.001728,-0.864728,0,-0.007764,-0.999957,-0.002511,0,-0.864703,0.007975,-0.50222,0,0.318441,-0.002015,0.05811,1,0.00789,0.000398,-0.030169,-0.00232,-2.982657,-0.469091,-1.223023,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319836,0.479316,0.600624,-0.466465,-2.205017,0.209519,1.676166,0.581543,0.502221,-0.001726,-0.864727,0,-0.007762,-0.999957,-0.002512,0,-0.864702,0.007974,-0.502222,0,0.318442,-0.002016,0.05811,1,0.007894,0.000384,-0.03018,-0.002309,-2.978092,-0.453518,-1.216966,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319837,0.479321,0.600627,-0.466465,-2.205022,0.209521,1.676164,0.581538,0.502212,-0.001721,-0.864731,0,-0.007758,-0.999957,-0.002515,0,-0.864707,0.007972,-0.502214,0,0.318438,-0.002015,0.058109,1,0.007861,0.000396,-0.030062,-0.002312,-2.968775,-0.439718,-1.210623,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319838,0.479318,0.600627,-0.466467,-2.205017,0.209523,1.676163,0.581539,0.502217,-0.001724,-0.864729,0,-0.007763,-0.999957,-0.002515,0,-0.864704,0.007976,-0.502218,0,0.318441,-0.002016,0.05811,1,0.007885,0.000388,-0.030148,-0.00231,-2.947154,-0.425877,-1.194542,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319839,0.479316,0.600624,-0.466466,-2.205025,0.209523,1.676163,0.581542,0.502212,-0.001727,-0.864732,0,-0.007768,-0.999957,-0.002514,0,-0.864707,0.00798,-0.502213,0,0.318437,-0.002016,0.05811,1,0.007854,0.000385,-0.030032,-0.002301,-2.918282,-0.410389,-1.173525,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319840,0.479318,0.600627,-0.466465,-2.205024,0.209521,1.676162,0.581547,0.50221,-0.001731,-0.864733,0,-0.007765,-0.999957,-0.002509,0,-0.864708,0.007975,-0.502211,0,0.318437,-0.002016,0.058109,1,0.007851,0.000391,-0.030023,-0.002306,-2.889325,-0.394493,-1.155774,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319841,0.479321,0.600625,-0.466468,-2.205022,0.209521,1.676163,0.581538,0.502214,-0.001723,-0.864731,0,-0.00776,-0.999957,-0.002515,0,-0.864706,0.007974,-0.502215,0,0.318438,-0.002016,0.05811,1,0.007865,0.000389,-0.030076,-0.002307,-2.865642,-0.383261,-1.144087,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319842,0.479316,0.600623,-0.466466,-2.20502,0.209523,1.676163,0.58154,0.502217,-0.001724,-0.864729,0,-0.007765,-0.999957,-0.002516,0,-0.864704,0.007979,-0.502218,0,0.31844,-0.002016,0.058111,1,0.007878,0.000388,-0.030121,-0.002309,-2.851406,-0.375565,-1.139172,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319843,0.479318,0.600622,-0.466465,-2.20502,0.209523,1.676167,0.581544,0.502221,-0.001726,-0.864726,0,-0.007764,-0.999957,-0.002513,0,-0.864701,0.007976,-0.502223,0,0.318441,-0.002015,0.05811,1,0.007888,0.000398,-0.030163,-0.00232,-2.845939,-0.367393,-1.139473,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319844,0.479318,0.600626,-0.46647,-2.205022,0.209523,1.676164,0.581544,0.502214,-0.001732,-0.86473,0,-0.007769,-0.999957,-0.00251,0,-0.864705,0.007978,-0.502216,0,0.318438,-0.002017,0.05811,1,0.007866,0.000377,-0.030074,-0.002296,-2.846344,-0.359053,-1.141145,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319845,0.479316,0.600625,-0.466471,-2.205017,0.209523,1.676164,0.58154,0.50222,-0.001728,-0.864727,0,-0.007768,-0.999957,-0.002514,0,-0.864702,0.00798,-0.502222,0,0.318441,-0.002018,0.05811,1,0.007894,0.000371,-0.030173,-0.002298,-2.85138,-0.350101,-1.14184,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319846,0.479318,0.600624,-0.466463,-2.205025,0.209522,1.676163,0.581536,0.502212,-0.001718,-0.864731,0,-0.007759,-0.999957,-0.00252,0,-0.864707,0.007975,-0.502214,0,0.318437,-0.002015,0.05811,1,0.007855,0.0004,-0.030042,-0.002314,-2.859218,-0.342666,-1.142925,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319847,0.479318,0.600627,-0.466465,-2.205022,0.209523,1.676167,0.581538,0.502215,-0.001722,-0.86473,0,-0.007761,-0.999957,-0.002516,0,-0.864705,0.007975,-0.502217,0,0.318439,-0.002016,0.058109,1,0.007867,0.00039,-0.030081,-0.002308,-2.866039,-0.340631,-1.144546,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319848,0.479318,0.600624,-0.466465,-2.205022,0.209521,1.676164,0.581536,0.502215,-0.001719,-0.86473,0,-0.007758,-0.999957,-0.002518,0,-0.864705,0.007974,-0.502216,0,0.318439,-0.002015,0.05811,1,0.007869,0.000394,-0.030092,-0.002312,-2.872665,-0.343048,-1.147021,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319849,0.47932,0.600622,-0.466463,-2.205023,0.209522,1.676162,0.581539,0.502214,-0.001718,-0.86473,0,-0.007758,-0.999957,-0.002519,0,-0.864706,0.007973,-0.502216,0,0.318438,-0.002013,0.05811,1,0.007866,0.000412,-0.030086,-0.002327,-2.880268,-0.349241,-1.153591,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319850,0.479316,0.600627,-0.466466,-2.20502,0.209523,1.676163,0.581542,0.502215,-0.001728,-0.86473,0,-0.007766,-0.999957,-0.002513,0,-0.864705,0.007978,-0.502216,0,0.318439,-0.002016,0.058109,1,0.007872,0.000386,-0.030099,-0.002306,-2.888075,-0.355812,-1.16263,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319851,0.479318,0.600624,-0.466465,-2.20502,0.209522,1.676163,0.58154,0.502217,-0.001722,-0.864729,0,-0.007761,-0.999957,-0.002516,0,-0.864704,0.007975,-0.502218,0,0.31844,-0.002015,0.05811,1,0.007878,0.000398,-0.030127,-0.002318,-2.89589,-0.359739,-1.180433,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319852,0.479316,0.600623,-0.466473,-2.20502,0.209523,1.676164,0.581539,0.50222,-0.001729,-0.864727,0,-0.00777,-0.999957,-0.002513,0,-0.864702,0.007982,-0.502222,0,0.318441,-0.002019,0.058111,1,0.007888,0.000362,-0.030151,-0.002289,-2.901906,-0.362183,-1.221522,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319853,0.479321,0.600627,-0.466468,-2.20502,0.209522,1.676163,0.581541,0.502215,-0.001726,-0.86473,0,-0.007762,-0.999957,-0.002512,0,-0.864705,0.007974,-0.502216,0,0.318439,-0.002016,0.058109,1,0.007873,0.000388,-0.030105,-0.002308,-2.906686,-0.35708,-1.276683,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319854,0.479316,0.600625,-0.466461,-2.20502,0.209523,1.676163,0.581542,0.502216,-0.001722,-0.86473,0,-0.007762,-0.999957,-0.002516,0,-0.864705,0.007976,-0.502217,0,0.318439,-0.002014,0.05811,1,0.007875,0.000405,-0.030117,-0.002323,-2.912105,-0.34043,-1.326003,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319855,0.479318,0.600627,-0.466468,-2.205017,0.209521,1.676167,0.581541,0.50222,-0.001727,-0.864727,0,-0.007762,-0.999957,-0.002512,0,-0.864702,0.007974,-0.502222,0,0.318441,-0.002017,0.058109,1,0.007892,0.000382,-0.030171,-0.002307,-2.91874,-0.318388,-1.362573,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319856,0.479321,0.600627,-0.466463,-2.205017,0.209522,1.676167,0.581539,0.502219,-0.00172,-0.864728,0,-0.007756,-0.999957,-0.002516,0,-0.864703,0.00797,-0.50222,0,0.318441,-0.002014,0.058109,1,0.007886,0.000407,-0.030158,-0.002327,-2.92625,-0.298631,-1.384058,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319857,0.479316,0.600622,-0.466463,-2.205016,0.209521,1.676165,0.581543,0.502221,-0.001723,-0.864726,0,-0.007761,-0.999957,-0.002516,0,-0.864701,0.007975,-0.502223,0,0.318442,-0.002015,0.05811,1,0.007899,0.0004,-0.030203,-0.002324,-2.933257,-0.28535,-1.392249,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319858,0.479318,0.600629,-0.466467,-2.205019,0.209523,1.676165,0.581543,0.502215,-0.001729,-0.86473,0,-0.007765,-0.999957,-0.00251,0,-0.864705,0.007975,-0.502216,0,0.318439,-0.002017,0.058109,1,0.007872,0.000383,-0.0301,-0.002303,-2.93968,-0.276558,-1.389871,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319859,0.479318,0.600622,-0.466466,-2.205022,0.209521,1.676168,0.581543,0.50222,-0.001726,-0.864727,0,-0.007762,-0.999957,-0.002513,0,-0.864702,0.007974,-0.502222,0,0.31844,-0.002016,0.05811,1,0.007881,0.00039,-0.030134,-0.002312,-2.944249,-0.270837,-1.379365,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319860,0.479318,0.600627,-0.466463,-2.205022,0.209521,1.676165,0.58154,0.502213,-0.001722,-0.864731,0,-0.007758,-0.999957,-0.002515,0,-0.864706,0.007972,-0.502215,0,0.318438,-0.002015,0.058109,1,0.007862,0.000397,-0.030066,-0.002313,-2.945454,-0.270361,-1.364795,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319861,0.479316,0.60063,-0.466468,-2.20502,0.209522,1.676168,0.581537,0.502217,-0.001725,-0.864729,0,-0.007764,-0.999957,-0.002514,0,-0.864704,0.007976,-0.502218,0,0.318439,-0.002018,0.058108,1,0.007875,0.000371,-0.030105,-0.002294,-2.945802,-0.273088,-1.344487,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319862,0.479316,0.600622,-0.466468,-2.205022,0.209521,1.676165,0.581541,0.502217,-0.001727,-0.864729,0,-0.007766,-0.999957,-0.002513,0,-0.864704,0.007978,-0.502219,0,0.318439,-0.002017,0.05811,1,0.007875,0.000377,-0.030106,-0.002299,-2.947334,-0.274309,-1.320635,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319863,0.479316,0.600624,-0.466465,-2.205022,0.209523,1.676163,0.581546,0.502214,-0.00173,-0.86473,0,-0.007768,-0.999957,-0.002511,0,-0.864706,0.007978,-0.502216,0,0.318438,-0.002016,0.05811,1,0.007866,0.000388,-0.030079,-0.002306,-2.948504,-0.275527,-1.299197,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319864,0.479315,0.600624,-0.466468,-2.205017,0.209521,1.676164,0.581543,0.50222,-0.001728,-0.864727,0,-0.007766,-0.999957,-0.002513,0,-0.864702,0.007978,-0.502222,0,0.318442,-0.002017,0.058111,1,0.007894,0.000379,-0.030178,-0.002305,-2.950049,-0.279146,-1.281221,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319865,0.479319,0.600624,-0.466468,-2.205022,0.209519,1.676167,0.581536,0.502217,-0.00172,-0.864729,0,-0.007758,-0.999957,-0.002516,0,-0.864704,0.007972,-0.502219,0,0.318439,-0.002017,0.05811,1,0.007874,0.000381,-0.030103,-0.002301,-2.952966,-0.285028,-1.267757,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319866,0.479326,0.600622,-0.466465,-2.205022,0.209521,1.676165,0.581539,0.502218,-0.001717,-0.864728,0,-0.007753,-0.999957,-0.002517,0,-0.864704,0.007969,-0.502219,0,0.318439,-0.002013,0.05811,1,0.007875,0.000418,-0.030122,-0.002334,-2.954027,-0.298037,-1.257965,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319867,0.479319,0.600622,-0.466467,-2.20502,0.209521,1.676164,0.581542,0.50222,-0.001724,-0.864727,0,-0.007762,-0.999957,-0.002514,0,-0.864702,0.007975,-0.502221,0,0.318441,-0.002016,0.058111,1,0.007887,0.00039,-0.030153,-0.002312,-2.952864,-0.318078,-1.250819,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319868,0.479319,0.600622,-0.466466,-2.20502,0.209521,1.676167,0.581542,0.502221,-0.001724,-0.864727,0,-0.007761,-0.999957,-0.002514,0,-0.864702,0.007974,-0.502222,0,0.318441,-0.002015,0.05811,1,0.007888,0.000395,-0.030162,-0.002317,-2.952465,-0.335683,-1.244677,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319869,0.479324,0.600627,-0.46647,-2.205022,0.209522,1.676164,0.581539,0.502215,-0.001724,-0.86473,0,-0.00776,-0.999957,-0.002513,0,-0.864705,0.007972,-0.502216,0,0.318439,-0.002016,0.058109,1,0.007867,0.00039,-0.030083,-0.002308,-2.957948,-0.349105,-1.237589,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319870,0.479321,0.600624,-0.466466,-2.205017,0.209521,1.676166,0.581538,0.502221,-0.001719,-0.864726,0,-0.007755,-0.999957,-0.002517,0,-0.864702,0.00797,-0.502223,0,0.318442,-0.002015,0.05811,1,0.007896,0.0004,-0.030191,-0.002324,-2.974975,-0.363625,-1.233803,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319871,0.479321,0.600624,-0.466462,-2.205022,0.209521,1.676163,0.58154,0.502213,-0.001719,-0.864731,0,-0.007756,-0.999957,-0.002517,0,-0.864706,0.007971,-0.502215,0,0.318438,-0.002013,0.05811,1,0.007864,0.000413,-0.03008,-0.002328,-2.999292,-0.373452,-1.23535,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319872,0.479321,0.600624,-0.466466,-2.205025,0.209523,1.676164,0.581543,0.502213,-0.001726,-0.864731,0,-0.007762,-0.999957,-0.002512,0,-0.864707,0.007974,-0.502214,0,0.318437,-0.002015,0.05811,1,0.007856,0.0004,-0.030044,-0.002314,-3.020527,-0.36654,-1.237386,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319873,0.479319,0.60063,-0.466468,-2.205022,0.209522,1.676165,0.581541,0.502212,-0.001728,-0.864731,0,-0.007764,-0.999957,-0.002511,0,-0.864707,0.007974,-0.502214,0,0.318438,-0.002017,0.058108,1,0.007859,0.000381,-0.030052,-0.002298,-3.034866,-0.34341,-1.234782,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319874,0.479316,0.600624,-0.466468,-2.205017,0.209519,1.676168,0.581537,0.502223,-0.001722,-0.864726,0,-0.00776,-0.999957,-0.002515,0,-0.864701,0.007974,-0.502224,0,0.318442,-0.002018,0.05811,1,0.007899,0.000372,-0.030193,-0.0023,-3.045061,-0.313144,-1.229206,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319875,0.479321,0.600624,-0.466465,-2.205024,0.20952,1.676168,0.581539,0.502216,-0.001721,-0.864729,0,-0.007756,-0.999957,-0.002515,0,-0.864704,0.00797,-0.502218,0,0.318438,-0.002015,0.058109,1,0.007865,0.000395,-0.030078,-0.002312,-3.051719,-0.285913,-1.226617,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319876,0.479319,0.600624,-0.466468,-2.205017,0.20952,1.676168,0.581543,0.502223,-0.001727,-0.864726,0,-0.007761,-0.999957,-0.002511,0,-0.864701,0.007973,-0.502224,0,0.318442,-0.002016,0.05811,1,0.007897,0.000385,-0.030189,-0.00231,-3.053073,-0.26914,-1.227105,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319877,0.479321,0.600624,-0.466468,-2.20502,0.20952,1.676168,0.581541,0.50222,-0.001724,-0.864727,0,-0.007758,-0.999957,-0.002512,0,-0.864702,0.00797,-0.502222,0,0.318441,-0.002016,0.05811,1,0.007886,0.00039,-0.030152,-0.002312,-3.050327,-0.262327,-1.227894,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319878,0.479319,0.600627,-0.466465,-2.205022,0.209524,1.676168,0.581536,0.502217,-0.00172,-0.864729,0,-0.00776,-0.999957,-0.002518,0,-0.864704,0.007975,-0.502218,0,0.318439,-0.002015,0.058108,1,0.007868,0.000394,-0.030089,-0.002312,-3.043564,-0.262974,-1.225373,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319879,0.479319,0.600619,-0.466465,-2.205019,0.209522,1.676165,0.581537,0.502222,-0.001717,-0.864726,0,-0.007758,-0.999957,-0.00252,0,-0.864701,0.007975,-0.502224,0,0.318442,-0.002014,0.058111,1,0.007896,0.000403,-0.03019,-0.002326,-3.03433,-0.268824,-1.212176,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319880,0.479321,0.600633,-0.466462,-2.205019,0.209522,1.676164,0.581538,0.50221,-0.00172,-0.864733,0,-0.007755,-0.999957,-0.002515,0,-0.864708,0.007969,-0.502212,0,0.318438,-0.002014,0.058107,1,0.00786,0.000406,-0.030064,-0.002321,-3.027651,-0.278368,-1.178403,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319881,0.479319,0.600625,-0.466473,-2.20502,0.209524,1.676166,0.581541,0.502219,-0.00173,-0.864727,0,-0.007769,-0.999957,-0.002511,0,-0.864703,0.007979,-0.502221,0,0.31844,-0.002018,0.05811,1,0.007882,0.000372,-0.030131,-0.002296,-3.023758,-0.287578,-1.126544,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319882,0.479329,0.600621,-0.466468,-2.205022,0.209523,1.676164,0.581539,0.502218,-0.001718,-0.864728,0,-0.007754,-0.999957,-0.002517,0,-0.864704,0.007969,-0.502219,0,0.318439,-0.002012,0.058111,1,0.007875,0.000421,-0.030122,-0.002337,-3.018013,-0.294865,-1.078564,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319883,0.479324,0.60063,-0.466465,-2.205022,0.209523,1.676164,0.581536,0.502211,-0.001718,-0.864732,0,-0.007755,-0.999957,-0.002517,0,-0.864708,0.00797,-0.502212,0,0.318437,-0.002014,0.058108,1,0.007856,0.000407,-0.030048,-0.002321,-3.00802,-0.305636,-1.044863,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319884,0.479322,0.600627,-0.466464,-2.205024,0.209522,1.676167,0.581538,0.502214,-0.00172,-0.864731,0,-0.007756,-0.999957,-0.002516,0,-0.864706,0.007971,-0.502215,0,0.318438,-0.002015,0.058108,1,0.007858,0.000402,-0.030054,-0.002317,-2.996078,-0.318858,-1.01935,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319885,0.479322,0.600622,-0.466468,-2.205019,0.209521,1.676164,0.581542,0.50222,-0.001724,-0.864727,0,-0.00776,-0.999957,-0.002513,0,-0.864702,0.007973,-0.502222,0,0.318441,-0.002015,0.058111,1,0.007888,0.000397,-0.030163,-0.002319,-2.985957,-0.330288,-1.006854,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319886,0.479319,0.600622,-0.466463,-2.205023,0.209519,1.676166,0.581545,0.502217,-0.001725,-0.864729,0,-0.007759,-0.999957,-0.002512,0,-0.864704,0.007971,-0.502218,0,0.318439,-0.002014,0.05811,1,0.007871,0.000403,-0.030101,-0.002321,-2.97824,-0.339352,-1.013233,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319887,0.479322,0.600622,-0.46647,-2.205022,0.20952,1.676167,0.581543,0.50222,-0.001728,-0.864727,0,-0.007762,-0.999957,-0.00251,0,-0.864703,0.007972,-0.502221,0,0.31844,-0.002016,0.05811,1,0.007879,0.000384,-0.030123,-0.002306,-2.970349,-0.345291,-1.030201,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319888,0.479322,0.600624,-0.466468,-2.20502,0.20952,1.676166,0.58154,0.502219,-0.001722,-0.864728,0,-0.007757,-0.999957,-0.002514,0,-0.864703,0.007971,-0.50222,0,0.31844,-0.002015,0.05811,1,0.007884,0.000394,-0.030145,-0.002315,-2.963345,-0.350944,-1.040149,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319889,0.479325,0.600627,-0.466465,-2.20502,0.20952,1.676164,0.581542,0.502215,-0.001722,-0.86473,0,-0.007754,-0.999957,-0.002512,0,-0.864705,0.007967,-0.502216,0,0.318439,-0.002014,0.058109,1,0.007873,0.000407,-0.030109,-0.002325,-2.959999,-0.363827,-1.028331,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319890,0.479322,0.600627,-0.466465,-2.205025,0.209519,1.676167,0.581544,0.502212,-0.001727,-0.864732,0,-0.007758,-0.999957,-0.002509,0,-0.864707,0.007969,-0.502214,0,0.318437,-0.002015,0.058108,1,0.007853,0.000395,-0.030033,-0.002309,-2.957954,-0.383753,-0.999771,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319891,0.479322,0.600627,-0.466465,-2.20502,0.209521,1.676168,0.581541,0.502218,-0.001722,-0.864728,0,-0.007756,-0.999957,-0.002513,0,-0.864704,0.007969,-0.502219,0,0.31844,-0.002015,0.058109,1,0.007879,0.000401,-0.030129,-0.00232,-2.954943,-0.40286,-0.971073,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319892,0.479325,0.600624,-0.466465,-2.20502,0.209522,1.676168,0.581539,0.50222,-0.001718,-0.864727,0,-0.007753,-0.999957,-0.002516,0,-0.864702,0.007969,-0.502222,0,0.318441,-0.002013,0.058109,1,0.007886,0.000412,-0.030158,-0.002332,-2.952677,-0.418963,-0.954566,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319893,0.479327,0.600627,-0.466466,-2.20502,0.209522,1.676169,0.58154,0.502219,-0.00172,-0.864728,0,-0.007752,-0.999957,-0.002514,0,-0.864703,0.007966,-0.502221,0,0.31844,-0.002013,0.058108,1,0.007881,0.000414,-0.030141,-0.002332,-2.951359,-0.431848,-0.953586,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319894,0.479325,0.600627,-0.466464,-2.20502,0.20952,1.676169,0.581543,0.502218,-0.001722,-0.864728,0,-0.007752,-0.999957,-0.002511,0,-0.864703,0.007965,-0.50222,0,0.31844,-0.002014,0.058108,1,0.00788,0.00041,-0.030136,-0.002328,-2.949703,-0.439323,-0.96305,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319895,0.479324,0.600622,-0.466467,-2.205015,0.20952,1.676169,0.581541,0.502227,-0.001721,-0.864723,0,-0.007754,-0.999957,-0.002513,0,-0.864698,0.007967,-0.502229,0,0.318444,-0.002014,0.05811,1,0.007915,0.000405,-0.030263,-0.002332,-2.948735,-0.434874,-0.982885,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319896,0.479333,0.600627,-0.466462,-2.205019,0.20952,1.676168,0.581543,0.502219,-0.001716,-0.864728,0,-0.007743,-0.999957,-0.002513,0,-0.864703,0.007958,-0.50222,0,0.31844,-0.00201,0.058109,1,0.007883,0.000441,-0.030156,-0.002356,-2.949229,-0.415584,-1.014068,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319897,0.47933,0.600624,-0.466468,-2.205022,0.209519,1.676165,0.58154,0.502216,-0.001719,-0.864729,0,-0.007749,-0.999957,-0.002513,0,-0.864705,0.007963,-0.502218,0,0.318439,-0.002013,0.05811,1,0.007872,0.000415,-0.03011,-0.002331,-2.943559,-0.389971,-1.046656,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9319898,0.479326,0.600628,-0.466468,-2.205022,0.209519,1.676165,0.58154,0.502213,-0.001722,-0.864731,0,-0.007754,-0.999957,-0.002512,0,-0.864706,0.007967,-0.502215,0,0.318438,-0.002015,0.058109,1,0.007863,0.000398,-0.030072,-0.002314,-2.924353,-0.360801,-1.069997,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
